run_id,run_kind,perturbation,r0,epsilon,delta0,max_q,N_at_max_q,first_crossing_N,last_crossing_N,dwell_time_within_0p1_percent,dwell_time_within_1_percent,q_at_N_10,q_at_N_20,max_abs_delta_over_H,max_abs_casimir_fraction,minimum_H_p,minimum_H_t,constraint_residual,continuity_residual,classification,valid,invalid_reason
263,grid,baseline,2.0,0.0003014162529877392,0.0,1.0000794678688836,0.29,,,0.0,0.0,1.0,1.0000000000000002,7.94636590118379e-05,0.00012730485669307245,0.9999204586449342,0.9999363536484562,1.4804579488297969e-16,3.232366974033873e-16,NO_CROSSING,True,
264,grid,baseline,2.0,0.00042169650342858224,0.0,1.000111185315314,0.29,,,0.0,0.0,1.0000000000000004,0.9999999999999997,0.00011117707447534951,0.0001781149481727968,0.9998887159267653,0.9999109544209986,1.4805610292555303e-16,3.3220863091738043e-16,NO_CROSSING,True,
265,grid,baseline,2.0,0.0005899746255923565,0.0,1.0001555651424987,0.29,,,0.0,0.0,1.0000000000000002,1.0,0.00015554901049616966,0.00024920948721306467,0.9998443046244273,0.9998754185410711,1.480651801912701e-16,3.3471757843322037e-16,NO_CROSSING,True,
266,grid,baseline,2.0,0.000825404185268019,0.0,1.0002176655682256,0.29,,,0.0,0.0,1.0000000000000002,1.0,0.00021763398727522257,0.0003486912877172147,0.9997821677625692,0.999825699937502,1.4807932869921938e-16,3.186129796612142e-16,NO_CROSSING,True,
267,grid,baseline,2.0,0.0011547819846894581,0.0,1.0003045683631961,0.29,,,0.0,0.0,1.0000000000000007,1.0000000000000004,0.00030450653449170894,0.000487904545275159,0.9996952288717481,0.9997561369601492,1.48093790364592e-16,3.079980501323545e-16,NO_CROSSING,True,
268,grid,baseline,2.0,0.0016155980984398745,0.0,1.0004261912115866,0.29,,,0.0,0.0,1.0000000000000002,1.000000000000001,0.0004260701533500605,0.0006827359349727579,0.9995735846651899,0.9996588067312561,1.481193665105793e-16,3.2630133682497513e-16,NO_CROSSING,True,
269,grid,baseline,2.0,0.0022603030271419215,0.0,1.0005964289116445,0.29,,,0.0,0.0,1.0000000000000007,1.0000000000000007,0.000596191854271997,0.0009554422307002408,0.9994033741688533,0.9995226209385129,1.4816561968709236e-16,3.3262116969202304e-16,NO_CROSSING,True,
270,grid,baseline,2.0,0.0031622776601683794,0.0,1.0008347591320408,0.29,,,0.0,0.0,1.0000000000000009,1.0000000000000009,0.0008342948418820775,0.001337221594839883,0.9991651938645045,0.9993320590168109,1.4821244738888564e-16,3.1912075087660685e-16,NO_CROSSING,True,
271,grid,baseline,2.0,0.004424185553847919,0.0,1.0011685069388276,0.29,,,0.0,0.0,1.0000000000000013,1.0,0.0011675973750713497,0.0018718391406960847,0.9988318750743889,0.9990653923016302,1.48285484148922e-16,3.7626235508890324e-16,NO_CROSSING,True,
272,grid,baseline,2.0,0.00618965818891261,0.0,1.0016360483800797,0.29,,,0.0,0.0,1.0000000000000016,1.0000000000000024,0.0016342658880404554,0.002620754731510504,0.9983653639672584,0.9986921926552887,1.484024362300552e-16,2.855830948551286e-16,NO_CROSSING,True,
273,grid,baseline,2.0,0.008659643233600663,0.0,1.002291362239975,0.29,,,0.0,0.0,1.0000000000000022,1.0000000000000013,0.0022878673514021585,0.0036704062890048055,0.9977123360096377,0.9981698334085577,1.4853115129337533e-16,3.6949340647392033e-16,NO_CROSSING,True,
274,grid,baseline,2.0,0.012115276586285901,0.0,1.0032105361115633,0.29,,,0.0,0.0,1.0000000000000029,1.0000000000000002,0.0032036790932841487,0.005142615340935584,0.9967980199797306,0.9974385674533092,1.486524240504267e-16,3.1656753880980496e-16,NO_CROSSING,True,
275,grid,baseline,2.0,0.01694988151390348,0.0,1.0045011424830108,0.29,,,0.0,0.0,1.000000000000004,1.0000000000000002,0.0044876760368378595,0.007209572821530797,0.9955174778086029,0.9964145889449634,1.489382036196163e-16,3.261941567787969e-16,NO_CROSSING,True,
276,grid,baseline,2.0,0.023713737056616554,0.0,1.006315902668111,0.29,,,0.0,0.0,1.0000000000000056,1.0000000000000004,0.006289420423289497,0.010115657688874286,0.9937232470896186,0.9949802229729547,1.4941095384995656e-16,3.4441625756877567e-16,NO_CROSSING,True,
277,grid,baseline,2.0,0.03317671127842862,0.0,1.0088729019470053,0.29,,,0.0,0.0,1.000000000000008,1.0000000000000118,0.00882072499501714,0.01420967363704761,0.9912077393408886,0.9929699956405784,1.5013319086258879e-16,2.7852496981898135e-16,NO_CROSSING,True,
278,grid,baseline,2.0,0.04641588833612782,0.0,1.0124861045279416,0.29,,,0.0,0.0,1.0000000000000109,1.0,0.012383027345403513,0.019993418540933745,0.9876779888032147,0.9901507374115075,1.5098935709736915e-16,3.855398653444712e-16,NO_CROSSING,True,
279,grid,baseline,2.0,0.06493816315762113,0.0,1.0176126519821904,0.29,,,0.0,0.0,1.0000000000000155,1.0,0.017408248368764558,0.028196762978760528,0.9827190642745148,0.9861929279805999,1.5220369601387661e-16,3.1260280727059745e-16,NO_CROSSING,True,
280,grid,baseline,2.0,0.0908517575651688,0.0,1.0249287369827904,0.29,,,0.0,0.0,1.0000000000000222,1.0,0.024521215036035816,0.03989761516131948,0.9757403104104234,0.9806289468484715,1.5369532849572226e-16,3.1479834612372216e-16,NO_CROSSING,True,
281,grid,baseline,2.0,0.12710617996147458,0.0,1.0354567761925488,0.29,,,0.0,0.0,1.0000000000000315,1.0000000000000029,0.034638008124660946,0.05672184841423912,0.9658948092683467,0.9727912522369369,1.56426256897859e-16,3.422492433590269e-16,NO_CROSSING,True,
282,grid,baseline,2.0,0.1778279410038923,0.0,1.050790726617179,0.29,,,0.0,0.0,1.0000000000000453,1.0,0.049127253998969354,0.08119454799696725,0.9519553995629882,0.9617187349005839,1.58150463500523e-16,3.399012927539516e-16,NO_CROSSING,True,
283,grid,baseline,2.0,0.24879023672388398,0.0,1.073526181334296,0.28,,,0.0,0.09000000000000002,1.0000000000000653,1.0000000000000002,0.07009052236291519,0.11739907112563552,0.9321164311634401,0.9460102608918645,1.6465036342889358e-16,3.1566796578534493e-16,NO_CROSSING,True,
284,grid,baseline,2.0,0.3480700588428413,0.0,1.1081582240801686,0.28,0.1255481504786455,0.5416738789112058,0.0,0.14999999999999997,1.000000000000096,0.9999999999999997,0.10088393896256644,0.17232008201192353,0.9036461283323522,0.9235850570196765,1.7353823297067855e-16,3.308497948871671e-16,TRANSIENT_CROSSING,True,
285,grid,baseline,2.0,0.4869675251658631,0.0,1.1631462830121346,0.28,0.0683142992578313,0.7512913091306651,0.0,0.10999999999999999,1.0000000000001446,0.9999999999999997,0.14714245344371596,0.25888664526289096,0.8622945864754548,0.8912646607518665,1.78002129503643e-16,3.5164968666889994e-16,TRANSIENT_CROSSING,True,
286,grid,baseline,2.0,0.6812920690579622,0.0,1.2566456727941862,0.28,0.03955203992444723,0.9450905580982301,0.010000000000000009,0.09999999999999998,1.0000000000002274,0.9999999999999997,0.2191497779850697,0.403924384689993,0.801032736764558,0.8439721998057623,2.0782255689540473e-16,2.966953610083021e-16,TRANSIENT_CROSSING,True,
287,grid,baseline,2.0,0.9531618832347882,0.0,1.4365963947985219,0.28,0.022364270246758376,1.1534561147489861,0.0,0.08999999999999986,1.0000000000003892,1.0,0.33816782575695964,0.6737019650291856,0.7069638353109658,0.7729669712619643,2.477576610581027e-16,3.442455350846625e-16,TRANSIENT_CROSSING,True,
288,grid,baseline,2.0,1.333521432163324,0.0,1.890792794069382,0.28,0.011237602610026182,1.4227790077162796,0.0,0.08999999999999986,1.0000000000008245,0.9999999999999997,0.5588895844167816,1.2891080066471041,0.5512886537878786,0.6609473380215196,2.957685255872484e-16,3.615651305182503e-16,TRANSIENT_CROSSING,True,
289,grid,baseline,2.0,1.865663578576915,0.0,5.387284789440136,0.33,0.0037903899870750735,0.0037903899870750735,0.0,0.0,,,1.1178204247846537,3.714162610469193,0.21950084203020126,0.46057219995608367,3.597961723741908e-16,4.249530918092663e-16,INVALID,False,left_stage2_domain
290,grid,baseline,2.0,2.6101572156825386,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
291,grid,baseline,2.0,3.651741272548377,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
292,grid,baseline,2.0,5.108969774506935,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
293,grid,baseline,2.0,7.1477057679418605,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
294,grid,baseline,2.0,10.0,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
295,grid,baseline,3.0,1e-06,0.0,1.0000008397950364,0.29,,,0.0,0.0,0.999999999999998,1.0,8.39794566158671e-07,8.504673605477707e-07,0.9999992808265297,0.999999574766591,1.4802984389685567e-16,3.258410371108553e-16,NO_CROSSING,True,
296,grid,baseline,3.0,1.3990503141372929e-06,0.0,1.0000011749160391,0.29,,,0.0,0.0,1.0,0.9999999999999983,1.1749151189008062e-06,1.1898470317472868e-06,0.9999989938400006,0.9999994050770151,1.4802991274943023e-16,3.280008253035516e-16,NO_CROSSING,True,
297,grid,baseline,3.0,1.9573417814876616e-06,0.0,1.0000016437676897,0.29,,,0.0,0.0,0.9999999999999993,1.0,1.6437658885419126e-06,1.6646566539350516e-06,0.9999985923312815,0.9999991676727122,1.4802998303537356e-16,3.2620454948805183e-16,NO_CROSSING,True,
298,grid,baseline,3.0,2.7384196342643613e-06,0.0,1.0000022997157316,0.29,,,0.0,0.0,0.9999999999999997,0.9999999999999977,2.299712205868516e-06,2.3289399616909073e-06,0.9999980306001375,0.9999988355320532,1.4803008136905666e-16,3.042601730554925e-16,NO_CROSSING,True,
299,grid,baseline,3.0,3.831186849557285e-06,0.0,1.0000032174219906,0.29,,,0.0,0.0,0.9999999999999997,0.9999999999999997,3.217415089436922e-06,3.2583072131647107e-06,0.9999972447095263,0.9999983708503746,1.480302000306999e-16,3.474523779638532e-16,NO_CROSSING,True,
300,grid,baseline,3.0,5.3600231653917955e-06,0.0,1.0000045013430263,0.29,,,0.0,0.0,1.0000000000000002,0.9999999999999987,4.501329518285057e-06,4.5585416572797626e-06,0.9999961452080869,0.9999977207369639,1.4803038495701708e-16,3.3945665431093173e-16,NO_CROSSING,True,
301,grid,baseline,3.0,7.498942093324558e-06,0.0,1.0000062976205975,0.29,,,0.0,0.0,0.9999999999999997,0.9999999999999913,6.297594157594816e-06,6.377640739111611e-06,0.9999946069484273,0.9999968111948833,1.4803068069716636e-16,3.398647491316286e-16,NO_CROSSING,True,
302,grid,baseline,3.0,1.0491397291363112e-05,0.0,1.0000088107178617,0.29,,,0.0,0.0,0.9999999999999997,0.999999999999999,8.81066610962268e-06,8.922662987682115e-06,0.9999924548421915,0.9999955386983611,1.4803105743613953e-16,4.0201578227229416e-16,NO_CROSSING,True,
303,grid,baseline,3.0,1.4677992676220705e-05,0.0,1.0000123266959013,0.29,,,0.0,0.0,0.9999999999999997,0.999999999999984,1.2326594603787565e-05,1.2483298903785433e-05,0.9999894439302813,0.9999937584089847,1.4803151205809371e-16,3.2140605022530336e-16,NO_CROSSING,True,
304,grid,baseline,3.0,2.0535250264571462e-05,0.0,1.0000172457819096,0.29,,,0.0,0.0,1.0000000000000007,0.9999999999999997,1.7245583634109955e-05,1.746485025333963e-05,0.9999852314993201,0.9999912676892545,1.4803232193387058e-16,3.270777009359488e-16,NO_CROSSING,True,
305,grid,baseline,3.0,2.8729848333536687e-05,0.0,1.000024127940006,0.29,,,0.0,0.0,1.0,1.0000000000000002,2.4127551907144844e-05,2.443437452510098e-05,0.9999793380696317,0.9999877830366224,1.4803335363071287e-16,3.4958134404064116e-16,NO_CROSSING,True,
306,grid,baseline,3.0,4.019450333615128e-05,0.0,1.0000337566393391,0.29,,,0.0,0.0,1.0,1.0000000000000002,3.375587968229232e-05,3.418525267992957e-05,0.9999710928124613,0.9999829078118844,1.4803440797371722e-16,3.529190252799074e-16,NO_CROSSING,True,
307,grid,baseline,3.0,5.623413251903491e-05,0.0,1.0000472280928387,0.29,,,0.0,0.0,1.0000000000000007,1.0,4.7226605890263774e-05,4.782754094661399e-05,0.9999595571800374,0.9999760870872951,1.480368165149769e-16,3.54499444161371e-16,NO_CROSSING,True,
308,grid,baseline,3.0,7.86743807659941e-05,0.0,1.000066076153623,0.29,,,0.0,0.0,1.0,1.0000000000000002,6.607324304575394e-05,6.691441328718234e-05,0.9999434180486687,0.9999665444723398,1.4803925352142716e-16,3.2191050001459575e-16,NO_CROSSING,True,
309,grid,baseline,3.0,0.00011006941712522103,0.0,1.0000924471432122,0.29,,,0.0,0.0,1.0,0.999999999999999,9.244144591393553e-05,9.361913076815038e-05,0.9999208381980195,0.9999531937210626,1.480430515868528e-16,3.7680765508365474e-16,NO_CROSSING,True,
310,grid,baseline,3.0,0.0001539926526059492,0.0,1.0001293446248578,0.29,,,0.0,0.0,1.0,1.0,0.00012933347246486918,0.0001309827676620666,0.9998892470799589,0.9999345150491489,1.4804912596128585e-16,3.9745320415451796e-16,NO_CROSSING,True,
311,grid,baseline,3.0,0.00021544346900318845,0.0,1.0001809722059503,0.29,,,0.0,0.0,1.0000000000000002,1.0000000000000002,0.00018095037462438217,0.00018326106106428134,0.9998450480072485,0.999908382061776,1.4805686470328896e-16,3.210336980548313e-16,NO_CROSSING,True,
312,grid,baseline,3.0,0.0003014162529877392,0.0,1.0002532138255873,0.29,,,0.0,0.0,1.0,1.0000000000000002,0.0002531710879742315,0.0002564101964272395,0.9997832083266086,0.9998718195513402,1.4806207964779166e-16,3.681949353907719e-16,NO_CROSSING,True,
313,grid,baseline,3.0,0.00042169650342858224,0.0,1.0003543070524266,0.29,,,0.0,0.0,1.0000000000000002,1.0,0.0003542233831980076,0.0003587674751518857,0.9996966857189334,0.9998206645157859,1.4808284487154087e-16,3.8266096506408214e-16,NO_CROSSING,True,
314,grid,baseline,3.0,0.0005899746255923565,0.0,1.0004957877107234,0.29,,,0.0,0.0,1.0000000000000007,1.0,0.0004956238945660914,0.0005020056190873315,0.9995756249155944,0.9997490916545548,1.480983323708663e-16,3.7184724589131226e-16,NO_CROSSING,True,
315,grid,baseline,3.0,0.000825404185268019,0.0,1.0006938166526664,0.29,,,0.0,0.0,1.0000000000000007,1.0000000000000002,0.0006934958800064455,0.0007024718421058205,0.9994062325930434,0.999648949020695,1.4813372333845508e-16,3.5787151553233765e-16,NO_CROSSING,True,
316,grid,baseline,3.0,0.0011547819846894581,0.0,1.0009710461691157,0.29,,,0.0,0.0,1.0000000000000009,1.0000000000000002,0.0009704179553571372,0.0009830690268623796,0.9991692008027968,0.9995088275991963,1.4817526006581e-16,3.2604995817858126e-16,NO_CROSSING,True,
317,grid,baseline,3.0,0.0016155980984398745,0.0,1.0013592512052103,0.29,,,0.0,0.0,1.0000000000000013,1.0000000000000002,0.0013580206111086864,0.0013759027892647554,0.9988374963866218,0.9993127577080493,1.4822541439664983e-16,3.8045983195845335e-16,NO_CROSSING,True,
318,grid,baseline,3.0,0.0022603030271419215,0.0,1.001903049924352,0.29,,,0.0,0.0,1.0000000000000018,1.0,0.0019006385842761082,0.0019260147164753575,0.9983732586747639,0.9990383814875845,1.4827262017174253e-16,3.153373132082523e-16,NO_CROSSING,True,
319,grid,baseline,3.0,0.0031622776601683794,0.0,1.0026651865272194,0.29,,,0.0,0.0,1.0000000000000022,1.0000000000000007,0.0026604594467702046,0.0026966640875126626,0.9977234403910711,0.9986543888414521,1.484289230913057e-16,3.818863346702665e-16,NO_CROSSING,True,
320,grid,baseline,3.0,0.004424185553847919,0.0,1.003734075431083,0.29,,,0.0,0.0,1.0000000000000036,1.0000000000000002,0.003724802967584928,0.0037768330063224285,0.9968136720534608,0.9981169158918372,1.4850589101750467e-16,3.195223993764363e-16,NO_CROSSING,True,
321,grid,baseline,3.0,0.00618965818891261,0.0,1.0052346598856947,0.29,,,0.0,0.0,1.0000000000000049,1.0000000000000009,0.005216455638311042,0.005291955155087838,0.9955396050552319,0.9973644781193713,1.48782230978173e-16,3.5172226995997084e-16,NO_CROSSING,True,
322,grid,baseline,3.0,0.008659643233600663,0.0,1.0073442096239085,0.29,,,0.0,0.0,1.0000000000000067,1.0000000000000013,0.007308426546190921,0.007419379443906255,0.9937546561860784,0.9963108261678698,1.4912802540162822e-16,3.3214330713118475e-16,NO_CROSSING,True,
323,grid,baseline,3.0,0.012115276586285901,0.0,1.0103156392939139,0.29,,,0.0,0.0,1.0000000000000093,1.0000000000000013,0.010245182224362749,0.01041090877864097,0.9912525761052801,0.9948348412989281,1.4950982826086425e-16,3.053241000433916e-16,NO_CROSSING,True,
324,grid,baseline,3.0,0.01694988151390348,0.0,1.0145126002639,0.29,,,0.0,0.0,1.0000000000000129,1.0000000000000016,0.014373535348637495,0.014626149189113025,0.9877424928711961,0.9927661815689647,1.5019484162886832e-16,3.3560905953554815e-16,NO_CROSSING,True,
325,grid,baseline,3.0,0.023713737056616554,0.0,1.0204636534075266,0.29,,,0.0,0.0,1.0000000000000182,1.000000000000002,0.02018823668852476,0.020582851861574807,0.982812203855215,0.9898647674246932,1.5083791496907153e-16,3.479684320493057e-16,NO_CROSSING,True,
326,grid,baseline,3.0,0.03317671127842862,0.0,1.028948711193229,0.29,,,0.0,0.0,1.000000000000026,1.0000000000000027,0.02840060393913097,0.029034926445941946,0.9758764586177328,0.9857912121356628,1.5232776913116522e-16,3.192508732343365e-16,NO_CROSSING,True,
327,grid,baseline,3.0,0.04641588833612782,0.0,1.0411429312896043,0.29,,,0.0,0.0,1.0000000000000364,1.0000000000000013,0.040044564122787125,0.0410974948362673,0.9660972336349041,0.9800636895282022,1.5411338795290584e-16,3.409692433898602e-16,NO_CROSSING,True,
328,grid,baseline,3.0,0.06493816315762113,0.0,1.0588693941469234,0.29,,,0.0,0.0,1.0000000000000522,1.0000000000000009,0.05664624089223888,0.05845614193114297,0.952263477027942,0.971993960243534,1.5668298391038232e-16,3.5417362477800106e-16,NO_CROSSING,True,
329,grid,baseline,3.0,0.0908517575651688,0.0,1.0850737516772457,0.29,0.23397755721527194,0.3499915525489145,0.02999999999999997,0.31999999999999995,1.000000000000076,0.999999999999992,0.08050769081302218,0.0837363978103572,0.9326005955903134,0.9605902410783521,1.5892057588682404e-16,3.671947131190787e-16,TRANSIENT_CROSSING,True,
330,grid,baseline,3.0,0.12710617996147458,0.0,1.1247951820071689,0.29,0.10205928486327273,0.6270466895898521,0.0,0.13,1.0000000000001121,1.0000000000000002,0.11521007391190523,0.1212013821924508,0.9044545831483344,0.9444048043895196,1.659711453002145e-16,3.3870135318856066e-16,TRANSIENT_CROSSING,True,
331,grid,baseline,3.0,0.1778279410038923,0.0,1.187384676101046,0.29,0.05987646299635208,0.8211632873210002,0.0,0.10999999999999999,1.0000000000001692,1.0,0.1665755403213922,0.17818482080718778,0.8637326669185267,0.9212834900315312,1.7096243966454117e-16,3.510345755664843e-16,TRANSIENT_CROSSING,True,
332,grid,baseline,3.0,0.24879023672388398,0.0,1.2923982290435907,0.29,0.036715984452172605,1.0089774178250186,0.0,0.10000000000000009,1.0000000000002671,1.0,0.24469860350142075,0.26837204565934997,0.803725211837802,0.8879257874349059,1.8580166680935783e-16,3.6805688337306064e-16,TRANSIENT_CROSSING,True,
333,grid,baseline,3.0,0.3480700588428413,0.0,1.489158031083027,0.29,0.022281753632642676,1.2134003252956118,0.0,0.09000000000000008,,,0.36886815183057436,0.42049888050134565,0.7126528679324493,0.8390339847272261,1.929923117494092e-16,2.964454514194148e-16,INVALID,False,left_stage2_domain
334,grid,baseline,3.0,0.4869675251658631,0.0,1.9528394828200266,0.3,0.012827037196629214,0.012827037196629214,0.0,0.0,,,0.5826957834953074,0.7069204993589069,0.5659151206338142,0.7654086270878151,2.1560093720385316e-16,2.9572338120456e-16,INVALID,False,left_stage2_domain
335,grid,baseline,3.0,0.6812920690579622,0.0,4.262411960300861,0.36,0.006401520277988434,0.006401520277988434,0.0,0.0,,,1.0275503214010369,1.37764730943529,0.2868371577019455,0.648524344215921,3.1313308723274444e-16,4.358776630756794e-16,INVALID,False,left_stage2_domain
336,grid,baseline,3.0,0.9531618832347882,0.0,29.538291552161322,0.08,0.0018615403695067105,0.0018615403695067105,0.0,0.0,,,1.4250956068492482,4.280733888995792,0.03181729699863056,0.43516389832676744,2.220446049250313e-16,6.459560187240381e-16,INVALID,False,Hp_nonpositive
337,grid,baseline,3.0,1.333521432163324,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
338,grid,baseline,3.0,1.865663578576915,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
339,grid,baseline,3.0,2.6101572156825386,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
340,grid,baseline,3.0,3.651741272548377,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
341,grid,baseline,3.0,5.108969774506935,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
342,grid,baseline,3.0,7.1477057679418605,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
343,grid,baseline,3.0,10.0,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
344,grid,baseline,4.0,1e-06,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
345,grid,baseline,4.0,1.3990503141372929e-06,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
346,grid,baseline,4.0,1.9573417814876616e-06,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
347,grid,baseline,4.0,2.7384196342643613e-06,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
348,grid,baseline,4.0,3.831186849557285e-06,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
349,grid,baseline,4.0,5.3600231653917955e-06,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
350,grid,baseline,4.0,7.498942093324558e-06,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
351,grid,baseline,4.0,1.0491397291363112e-05,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
352,grid,baseline,4.0,1.4677992676220705e-05,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
353,grid,baseline,4.0,2.0535250264571462e-05,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
354,grid,baseline,4.0,2.8729848333536687e-05,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
355,grid,baseline,4.0,4.019450333615128e-05,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
356,grid,baseline,4.0,5.623413251903491e-05,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
357,grid,baseline,4.0,7.86743807659941e-05,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
358,grid,baseline,4.0,0.00011006941712522103,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
359,grid,baseline,4.0,0.0001539926526059492,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
360,grid,baseline,4.0,0.00021544346900318845,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
361,grid,baseline,4.0,0.0003014162529877392,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
362,grid,baseline,4.0,0.00042169650342858224,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
363,grid,baseline,4.0,0.0005899746255923565,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
364,grid,baseline,4.0,0.000825404185268019,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
365,grid,baseline,4.0,0.0011547819846894581,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
366,grid,baseline,4.0,0.0016155980984398745,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
367,grid,baseline,4.0,0.0022603030271419215,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
368,grid,baseline,4.0,0.0031622776601683794,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
369,grid,baseline,4.0,0.004424185553847919,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
370,grid,baseline,4.0,0.00618965818891261,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
371,grid,baseline,4.0,0.008659643233600663,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
372,grid,baseline,4.0,0.012115276586285901,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
373,grid,baseline,4.0,0.01694988151390348,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
374,grid,baseline,4.0,0.023713737056616554,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
375,grid,baseline,4.0,0.03317671127842862,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
376,grid,baseline,4.0,0.04641588833612782,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
377,grid,baseline,4.0,0.06493816315762113,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
378,grid,baseline,4.0,0.0908517575651688,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
379,grid,baseline,4.0,0.12710617996147458,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
380,grid,baseline,4.0,0.1778279410038923,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
381,grid,baseline,4.0,0.24879023672388398,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
382,grid,baseline,4.0,0.3480700588428413,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
383,grid,baseline,4.0,0.4869675251658631,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,initial_boundary_outward
384,grid,baseline,4.0,0.6812920690579622,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
385,grid,baseline,4.0,0.9531618832347882,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
386,grid,baseline,4.0,1.333521432163324,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
387,grid,baseline,4.0,1.865663578576915,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
388,grid,baseline,4.0,2.6101572156825386,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
389,grid,baseline,4.0,3.651741272548377,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
390,grid,baseline,4.0,5.108969774506935,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
391,grid,baseline,4.0,7.1477057679418605,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
392,grid,baseline,4.0,10.0,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
393,root_search,brentq,1.1,1.865663578576915,0.0,1.0486041837915046,0.24,,,0.0,0.0,1.000000000000039,1.0000000000000016,0.04707870251826237,1.10138345337814,0.6898383683678536,0.6898383683678536,2.1908574228418176e-16,3.895123502650078e-16,NO_CROSSING,True,
