H0,Omega_m,n
69.64742746078093,0.3497328624670477,0.0017801946011952647
69.48765966048374,0.352872061869194,0.001208436749609055
69.61031192708406,0.3552393403509944,0.01513179346082033
69.62855017918916,0.35692362246178777,0.0037955298921841037
69.66053342519953,0.3466045904501159,0.00036312706717476443
69.75680403012886,0.3477971965464712,0.005439450130768117
69.64508129363114,0.35724807333573644,0.00023252715961094456
69.69170636938728,0.3523730397731039,0.014755307640243678
69.87534168774097,0.3390938211670541,0.00450215086675166
69.61172001703605,0.3556062537935478,0.005360821428778825
69.83907294284997,0.34441886846975944,0.00030648646789998516
69.86356550059034,0.3408254632770707,0.00605553673227925
69.6268286185036,0.35103911846056207,0.0003794047289836555
69.69402760866237,0.35146180009895367,0.0023053753032317376
69.62529228717133,0.3625253724758757,0.0001316822372268639
69.530868075096,0.3684206804398122,0.0028249149530428144
69.65099802621191,0.3481532117485393,0.00010904875541157795
69.59233685359747,0.3525793821959762,0.0034256966148981842
69.60882652345597,0.3551318055901577,0.0005880184730135198
69.49460864433131,0.3581622400347688,0.0017175156169560572
69.7969724792863,0.3480992456854157,0.0036880604101350908
69.62749008376599,0.34938897009669956,0.0031848272616648247
69.71159574386938,0.35703057889904655,0.01017115412654036
69.61229180393511,0.35339850790944355,0.002441551285047933
69.40559532336788,0.3592334689844194,0.0011855816489038421
69.69765735244358,0.350088526090071,0.005949390627638751
69.52912040495981,0.3513655794271786,0.006045697685686511
69.62811989972491,0.35124056580557145,0.0018937419109521954
69.62026215232835,0.35603576305688933,0.01441086722647627
69.81950440582905,0.35066259255897203,0.011583741002448253
69.53923022755197,0.352966486275312,0.0029039089337012354
69.59520494168972,0.3533982455656983,0.0009715426019985727
69.78853260326754,0.34651879488239445,0.0012884189225635995
69.59889700887773,0.34953327494222025,0.006530973885054622
69.6038051612366,0.35062997979690413,0.014771867140777037
69.64184244989482,0.3535350838439073,0.0024472252659168805
69.60640052307876,0.3525170966213672,0.0011342391220721215
69.84604829532766,0.343637080203385,0.004729347145607007
69.61009152011722,0.35827053062770053,0.0007233255264761999
69.61643752397089,0.35742183535076,0.00969252057669183
69.64612501331602,0.346975841899779,0.0013355586899031248
69.36561903599294,0.35601252050994037,0.000856120130146059
69.73710446801144,0.3534697530503916,0.002812603528856252
69.65864545023457,0.3538400759249231,0.01196712247528265
69.84285108881812,0.34703023195078125,0.001176866674508296
69.60567573392517,0.36051911136705883,0.002410858928432817
69.47481466188177,0.3684629181360351,0.007066276901627236
69.68932457172312,0.36082280170339265,0.003925494459916036
69.6324294371843,0.3489903824502279,0.00040936574934153855
69.64744056846367,0.3498847399771524,0.00030801132569387266
69.57068627137215,0.3619304227262834,0.0015266829239351106
69.44493385971714,0.36271460724598886,0.0004115322783458807
69.79415422212311,0.34676039583807056,0.0013346687891297798
69.57636485635538,0.3433371828993299,0.007972245127985722
69.38057367013697,0.36043560968210764,0.0033904346050138276
69.64940504425859,0.35390551909221163,0.00012153081210185095
69.60281786579256,0.3550177367345659,0.0036464323876141125
69.60362715941562,0.3537218453362895,0.0005107449541204793
69.26411722147556,0.3599168685088808,0.004823588470626924
69.55653300983258,0.36547682695799233,0.003528536156641624
69.7736910492354,0.34446859160115806,0.00998563215300077
69.70007967406542,0.3514731600050618,0.007459005439181144
69.5185003463789,0.3589951036968323,0.005030048603686126
69.71992754172348,0.3556724150509658,0.001621251325026097
69.86199164888573,0.3455323177952883,0.002009655194382457
69.55193043417862,0.35061817749149926,0.0030703438208094192
69.66951022584821,0.3614149807738877,0.008003356054358672
69.57964343160879,0.36190080222625204,0.0006642873734645613
69.47304286928936,0.363331865622074,0.000795925677706746
69.75523726912992,0.34935145403603507,0.0026331344656579134
69.63999984948812,0.34781189281751695,0.004589856241639454
69.75531979581874,0.3560142298096151,0.0022713346244585784
69.77984400032622,0.34418423246206487,3.4557514542778124e-05
69.56128155058735,0.3545643804368588,0.0036550316997977826
69.82295672162999,0.3506184030628582,0.003739570316333216
69.54449449460651,0.35378987469312384,0.01251993183370741
69.64313779145638,0.36057624020608037,0.0005081034576380076
69.63762273413845,0.3589581284043862,0.0025337803995224705
69.64233578772465,0.36412714528860946,0.006650295013943857
69.62498248115041,0.36033597586985305,0.0038861598965892878
69.59817977649692,0.3490068982154711,0.0009336769630879484
69.5743601095726,0.35297603640084513,0.000321128451680829
69.4373854951275,0.3512344910688354,0.008469303605569859
69.61495888830329,0.3582931931013178,0.0011965037936454677
69.76658710935776,0.34781935477699644,0.0012231201505891068
69.62395824384474,0.3515278890950245,0.0057412308700273765
69.50954506470492,0.35249243874636843,0.0011032537416553025
69.62444190830387,0.3567927239767428,0.0020695989219066393
69.56123472006604,0.3466807289788945,0.0015374332828771787
69.53095440917889,0.3538554532432667,0.001072552574813407
69.72117946867901,0.3516653312857853,0.00609486118606699
69.5847683713133,0.36577728761298783,0.010362049422442463
69.86203177779885,0.34912616388382756,0.011535771711664033
69.7047176516164,0.3548484767174047,0.005781936120492362
69.60547228230524,0.3562915937063028,0.004136364364307465
69.78393603508029,0.35721665623740945,0.0002528694495059318
69.73362004412989,0.3501374705807153,0.0019267838154956153
