H0,Om,n
73.1650043977104,0.2727468181405845,0.010835300096376123
72.91053221474775,0.28345907416782873,0.018294985458273762
72.91070466052224,0.27664171182670255,0.0044462654457774
72.6319830203361,0.2796069297119301,0.00547134983010142
72.78641685874207,0.27830649694885956,0.0021573128807042263
72.89034371895076,0.28121349474745255,0.03970243418171168
72.75022996543,0.2782673960018336,0.00814256192698013
73.0633757589856,0.27552789829591523,0.0022990038833869512
72.93750645165714,0.27882372357757,0.006990070195583639
73.01941254332964,0.2727075246358733,0.001782093748690275
72.86130193476131,0.2856298986737613,0.014608380553379987
72.97348950206563,0.27517319964480524,0.0015247000686986704
72.85510947692373,0.28714833222721126,0.02206189974014944
72.90621415679966,0.28094301554247936,0.012924114628944916
72.86627497749642,0.2818903366302296,0.007442021222322257
72.8605601597691,0.28307636890428417,0.004465765068932109
73.18511689213587,0.2645181083943171,0.00046141137768195093
72.88175787461431,0.28360044381527644,0.0016073163597885966
72.85187396044711,0.27674585289862674,0.0009315695038752169
72.97779110944379,0.2796771232231223,0.003118336867380834
72.80041050968019,0.27951837870754426,0.007974249182507689
73.14369486274745,0.26814987115140565,0.015103774577118489
73.07775761019427,0.27190950791657925,0.006723448615947586
73.08114917892573,0.27876446603672617,0.007910255190519546
72.81086307562565,0.281119296989066,0.0028551798686705654
72.72907122516946,0.28088575617964406,0.012069560095461602
72.88957691523676,0.2800015067167593,0.0006674398353136074
72.79867737302757,0.2763992820522744,0.004501551192400911
72.83915789314699,0.27504839702139744,0.0037382431386569197
72.83071421601184,0.28196141064072655,0.0036863272775100246
72.88786812608633,0.2756161767594177,0.01361833946587037
72.67650517583775,0.2794884450686441,0.0006415275469716739
72.97501274021035,0.27970086324683585,0.007694747480930379
72.73033722366691,0.28311917084529165,0.02534514339817757
72.77200730621864,0.27275282903061615,0.004965365527208055
72.77388960472918,0.27558052120391663,0.0033404915475761777
72.6470706941504,0.2836410328758194,0.00821700178180183
72.95871212838367,0.2748473962695883,0.01147687090980393
72.77178086948271,0.2736943304641871,0.0034479038187753
73.07953786247876,0.2780819624829914,0.0019749302781573823
72.8092776924593,0.2821118472992058,0.009352910268101939
72.92857540608004,0.27562641244464753,0.0008772594988911085
72.63298739213532,0.29247539793865285,0.006038026363226946
73.07137644583652,0.2725877385273678,0.00026242423895229613
72.92526453469381,0.28268333595086054,0.019054057183909356
73.00570541688374,0.2781376760145199,0.00993214355411242
72.74971646679052,0.284868757081791,0.007450704955421296
72.905505550402,0.2749500681218377,0.00041905228029200797
72.96421038314645,0.2751369461724718,0.005352002072737522
72.73512403577328,0.2841246704122205,0.00063254780137607
72.82407023890045,0.27695743041484383,0.0016501053871896725
72.91489749019341,0.27583495867513114,0.0075549511628102885
72.71182552534785,0.2797731717159732,0.029634344267710076
72.86637935819029,0.2760016729844348,0.0038186492858244413
73.17426791934075,0.2738954440725679,0.0006427402205850617
72.99513373835661,0.28028631586648767,0.007474612927783588
72.85550277018937,0.2724953035534691,0.0007879153675762088
72.66860584490003,0.2781597302152068,0.006546849947939275
72.8739568075066,0.2794177561315286,0.001364049515466757
72.59979440306486,0.2774728206992016,0.011080809763775294
72.85656678717774,0.2780756921655468,0.000730340722809804
73.02480134054453,0.28534906101732843,0.005043259939231663
72.7921390601711,0.27090595639731796,0.018176969614781567
72.80197787097423,0.27854732559187634,0.010297185455184783
72.9205074573786,0.2758507601644261,0.012944535647126634
73.12433853759299,0.2723015480813241,0.0035327260783333536
72.9250143571468,0.27709882585664236,0.0028597335566468954
73.0403878618566,0.27396226400205853,0.014142984631612565
72.93416026090782,0.27726705526505624,0.02628924022848132
