t,largest_normalized_singular_value,smallest_normalized_singular_value,normalized_condition_number,initial_q_over_H,q_over_H,complex_mode_count,maximum_abs_imaginary_omega_over_H,maximum_real_mode_adiabaticity,force_mode_adiabaticity
2.0,59.04189996860812,0.003953515627454544,14934.024683904441,100.0,114.40587760270526,0.0,1.535487320698592e-14,0.012299527951438863,0.0006242542177667302
2.0100000000000002,57.21683124361001,0.00406111195379002,14088.956890295176,100.0,114.73808243228852,0.0,1.3583129773882264e-14,0.01241719804504908,0.0006239682006532087
2.02,56.574442988835735,0.004118915577588165,13735.276172366455,100.0,115.07292902804983,0.0,2.4414868373545762e-14,0.01253646438589683,0.0006236651136425658
2.0300000000000002,61.77303837172425,0.0037732765858229803,16371.192772832761,100.0,115.41037985728056,0.0,8.02967108247106e-15,0.012657111110221416,0.0006233453200284948
2.04,61.89409857509783,0.003759437303466745,16463.660271185403,100.0,115.75039638243437,0.0,2.0985656304719237e-14,0.012778923497753758,0.0006230091870118352
2.05,56.99981065489092,0.004081937056421028,13963.912198309928,100.0,116.0929390440248,0.0,6.131825376224131e-15,0.0129016882553959,0.0006226570855833271
2.06,48.360326226608876,0.004897220612764126,9875.055679656829,100.0,116.43796724403931,0.0,9.46648916368396e-15,0.013025193199920347,0.0006222893904041417
2.07,50.1885675517421,0.004647715755365358,10798.544961318696,100.0,116.78543932972097,0.0,9.149721404780935e-15,0.013149226319792434,0.0006219064796853234
2.08,53.213018383304785,0.004369451234985485,12178.421390136318,100.0,117.13531257727784,0.0,7.61976409422332e-15,0.013273574213774918,0.0006215087350689761
2.09,55.92631490045586,0.004125275081969253,13556.990452563643,100.0,117.48754317562683,0.0,1.8158388024220682e-14,0.013398019922172178,0.0006210965415106694
2.1,59.411420131184954,0.0038612459085176523,15386.593223738302,100.0,117.84208621204948,0.0,5.8054547783427354e-15,0.013522340186906734,0.0006206702871521041
2.11,57.479915986944775,0.003977271345933422,14452.098181763577,100.0,118.19889565687342,0.0,1.147186478904555e-14,0.01364630218457971,0.0006202303632016674
2.12,50.11256850846122,0.004497491393161088,11142.337834078502,100.0,118.5579243490663,0.0,2.674448604747982e-14,0.013769659786181178,0.0006197771638116313
2.13,56.82077601008921,0.004051052795906251,14026.175138351407,100.0,118.91912398259845,0.0,1.1626135766464436e-14,0.01389214941135019,0.0006193110859532149
2.14,61.766404918950556,0.0037151126887594904,16625.715043807977,100.0,119.28244509324959,0.0,2.1427700951338787e-14,0.014013485548550192,0.0006188325292916938
2.15,62.03879277362045,0.003691951659036969,16803.79336001464,100.0,119.64783704546474,0.0,1.4486576593824773e-14,0.01413335601519479,0.0006183418960640404
2.16,57.67240294402567,0.003972735130235761,14517.05211985857,100.0,120.01524802081472,0.0,2.095233197638e-14,0.014251417042408995,0.0006178395909502641
2.17,49.53804872945707,0.00468489190858051,10574.000360334194,100.0,120.38462500649675,0.0,1.4670252721895807e-14,0.014367288272348318,0.000617326020947914
2.18,49.52750283368085,0.0046589089639499995,10630.708437730356,100.0,120.75591378451567,0.0,6.012137948576588e-15,0.014480547756455138,0.0006168015952461643
2.19,55.92056472576035,0.00406930625784455,13742.038859316679,100.0,121.12905892209581,0.0,1.5134340497538581e-15,0.014590727057003879,0.0006162667250966137
2.2,59.73968196271434,0.0037888490068739397,15767.237452411353,100.0,121.50400376273817,0.0,1.6126143886567857e-14,0.014697306561170246,0.0006157218236844847
2.21,58.84530306370425,0.00383460902666982,15345.841689317846,100.0,121.88069041722066,0.0,1.1523027597515964e-14,0.014799711115636053,0.0006151673060043945
2.22,52.92297412571926,0.00424944280310378,12454.097296488962,100.0,122.25905975705426,0.0,2.938235037529278e-14,0.01489730611342199,0.0006146035887267016
2.23,45.62033733973867,0.00504691608259381,9039.250225910746,100.0,122.63905140779319,0.0,1.3542892403926875e-14,0.014989394174084725,0.0006140310900695054
2.24,54.239543831198716,0.004220801908458003,12850.530540774465,100.0,123.02060374345103,0.0,1.3463921621434884e-14,0.015075212557761442,0.0006134502296694424
2.25,60.562929163441815,0.003752351537623224,16139.993429774164,100.0,123.40365388236256,0.0,1.2949672760455086e-14,0.015153931482565445,0.0006128614284496067
2.2600000000000002,62.758947445524186,0.003609898192355995,17385.240275866243,100.0,123.78813768376699,0.0,3.5662492360578616e-14,0.015224653523314882,0.0006122651084890149
2.27,60.6025340831557,0.003736242015894981,16220.184298912165,100.0,124.17398974503499,0.0,2.1791530858895368e-14,0.015286414260124559,0.000611661692894276
2.2800000000000002,54.47413805184541,0.004177633129865234,13039.473873954721,100.0,124.56114340131262,0.0,4.609441939901803e-14,0.015338184378377868,0.0006110516056638343
2.29,53.275209202084945,0.004217902552356255,12630.73495434922,100.0,124.94953072511015,0.0,8.464651749834684e-15,0.015378873421671662,0.0006104352715587849
2.3000000000000003,59.41783806585237,0.003763606145161174,15787.475037005457,100.0,125.33908252779473,0.0,2.870516985965369e-14,0.015407335358782684,0.0006098131159699695
2.31,60.65879826621956,0.0036791724674062384,16487.076592248774,100.0,125.72972836215493,0.0,3.243147388653268e-14,0.015422376153681335,0.0006091855647854976
2.32,56.805470156622405,0.003920529002322079,14489.23605028231,100.0,126.12139652621038,0.0,1.849280842355344e-14,0.01542276353685846,0.000608553044258505
2.33,52.32676488575153,0.0043355283623570905,12069.293639057896,100.0,126.51401406852793,0.0,2.349405014662953e-14,0.01540723904155491,0.0006079159808747386
2.34,47.41894635380592,0.004931549358802719,9615.42568141674,100.0,126.90750679504565,0.0,1.3553998433334144e-14,0.015374532377685685,0.0006072748012186658
2.35,48.677881216408736,0.004823765636174653,10091.261659016112,100.0,127.30179927699659,0.0,3.267352493386002e-14,0.015323378248735283,0.0006066299318411598
2.36,56.50234041910008,0.004022017381028131,14048.258638966057,100.0,127.69681486085275,0.0,5.331309572936807e-14,0.0152525355042957,0.0006059817991250375
2.37,61.76181022089791,0.003648478411115478,16928.100775581945,100.0,128.09247567898868,0.0,1.8152745669446813e-14,0.015160808487490619,0.0006053308291541122
2.38,63.15995547870767,0.00355678484448981,17757.598010617767,100.0,128.4887026623459,0.0,7.272289829361927e-14,0.015047070400295825,0.000604677447580145
2.39,60.57714957994836,0.0037097678912413833,16329.094260309019,100.0,128.8854155558192,0.0,5.3731923827749165e-15,0.014910288307794155,0.0006040220794844792
2.4,57.106412413262476,0.0038932724892139434,14667.972142066103,100.0,129.28253293281625,0.0,3.6561614930167966e-14,0.01474954936161894,0.0006033651492515437
2.41,61.30862202612797,0.0036054819697206196,17004.27918958048,100.0,129.67997221387927,0.0,6.793693605503249e-15,0.014564087697319783,0.00060270708043096
2.42,60.943109324232836,0.003621418974872279,16828.516597249614,100.0,130.07764968529833,0.0,3.9302444958642827e-14,0.014353311316233535,0.0006020482956080172
2.43,55.57752314599408,0.003968784244996491,14003.664526753133,100.0,130.47548052052423,0.0,2.0439934392655082e-14,0.014116828213070233,0.0006013892162691769
2.44,55.84861695920166,0.004027924610845172,13865.358057802141,100.0,130.87337880348545,0.0,9.338424171884448e-15,0.013854470903184622,0.0006007302626671476
2.45,53.78838443165552,0.0042106002158131825,12774.517093703114,100.0,131.2712575523414,0.0,1.2606466768691918e-14,0.013566318460531218,0.0006000718536926534
2.46,49.34694288760363,0.0047182619686435,10458.711961216277,100.0,131.66902874680937,0.0,3.836231674005445e-14,0.01325271517266945,0.0005994144067381107
2.47,48.97620782530194,0.00486331444422989,10070.541065550484,100.0,132.06660335519553,0.0,4.2288127289332665e-14,0.012914284906324087,0.0005987583375717424
2.48,56.071515245656705,0.004045476545534998,13860.299179720363,100.0,132.46389136630327,0.0,1.048998861136662e-14,0.01255194038578017,0.0005981040601978139
2.49,61.62424825566459,0.0036365556341365598,16945.77354384302,100.0,132.86080182026086,0.0,3.10882458799245e-14,0.012166886679095271,0.0005974519867311816
2.5,63.73165617099102,0.0035013897717595306,18201.817085609517,100.0,133.25724284285974,0.0,2.5217609814144005e-14,0.011760618328306495,0.0005968025272646768
2.5100000000000002,62.37221213427953,0.003570962236386566,17466.5000650899,100.0,133.65312168129913,0.0,2.747442990459167e-14,0.011334909790181008,0.0005961560897392936
2.52,62.762565367757254,0.003494279676418512,17961.51744558873,100.0,134.04834474198813,0.0,4.34402048742026e-14,0.010891799047658024,0.0005955130798142276
2.5300000000000002,61.92689470371851,0.0035341125311971187,17522.615411100636,100.0,134.44281763062665,0.0,3.7387952470257014e-14,0.010433564556740622,0.0005948739007357889
2.54,56.42857037762645,0.003879949535826566,14543.635131482497,100.0,134.83644519331625,0.0,3.0113205540699787e-14,0.009962695905384192,0.0005942389532110542
2.5500000000000003,54.835392314138794,0.004091907447807084,13400.936608066717,100.0,135.22913156042134,0.0,2.7141196536534803e-14,0.009481858840346491,0.0005936086352783113
2.56,56.96409788089645,0.003921114367143265,14527.527775834233,100.0,135.6207801919499,0.0,4.928165095049574e-14,0.00899385555491011,0.0005929833421800404
2.57,55.98180990657495,0.004003203251510577,13984.253706191577,100.0,136.01129392511854,0.0,9.732814071654855e-15,0.008501581352136727,0.0005923634662352761
2.58,52.16541929361762,0.004361772083992615,11959.684799914443,100.0,136.40057502347366,0.0,1.079166206132916e-14,0.008007978924627882,0.0005917493967143735
2.59,48.359463094228886,0.004999273694499366,9673.297772722097,100.0,136.7885252281486,0.0,4.48846250520942e-14,0.0075159915946363875,0.0005911415197133277
2.6,53.095053935522,0.004289479834660584,12377.970285929385,100.0,137.17504581111245,0.0,1.3262286388788155e-14,0.007241275266063879,0.0005905402180284761
2.61,59.62337134348685,0.0037384222108767075,15948.806202257292,100.0,137.56003762968945,0.0,4.0935270902048055e-15,0.007504823339454724,0.0005899458710343879
2.62,63.42691895612251,0.003492023509352242,18163.371118852512,100.0,137.94340118361993,0.0,2.1816910146469413e-14,0.0077640269852235514,0.0005893588545596654
2.63,64.78003829526268,0.003392784942788575,19093.47022803606,100.0,138.3250366734147,0.0,1.4713383643606525e-14,0.008017512353009862,0.0005887795407656875
2.64,64.59695345502593,0.0033792834064682482,19115.57738287994,100.0,138.70484406066055,0.0,1.771630190042065e-14,0.008263944825035738,0.0005882082980254867
2.65,60.55464756676684,0.0036057449000337803,16793.935579358244,100.0,139.08272312984462,0.0,3.098699521597416e-14,0.008502040188971103,0.0005876454908044104
2.66,53.21770939738835,0.004182255468010245,12724.643390258336,100.0,139.45857355203086,0.0,1.6610720083605556e-14,0.008730578837923067,0.0005870914795410355
2.67,53.37897422113938,0.004209365658680445,12681.001972604266,100.0,139.83229495017272,0.0,9.623699844269396e-15,0.00894842204772376,0.000586546620529069
2.68,56.948041261152156,0.003888129821548786,14646.640898031445,100.0,140.20378696559243,0.0,9.128193006097458e-14,0.009154529054356049,0.0005860112658019897
2.69,57.763590464392905,0.0038260498330786,15097.448539480705,100.0,140.57294932644638,0.0,3.161739233540119e-14,0.009347973541278967,0.0005854857630168324
2.7,55.48488516076387,0.004002320143752274,13863.180147489504,100.0,140.93968191724235,0.0,1.6144855244440354e-14,0.009527958221744378,0.0005849704553407559
2.71,50.731788228019724,0.004469080844197249,11351.727569191542,100.0,141.30388485007035,0.0,5.3978527235319847e-14,0.009693826429398606,0.0005844656813374284
2.72,49.761828191221504,0.004460922403267157,11155.053527668671,100.0,141.6654585365088,0.0,2.0514159455461505e-14,0.009845069964740119,0.0005839717748572231
2.73,57.31094766017924,0.0037762994833329742,15176.48372782034,100.0,142.02430376144648,0.0,3.77577919987259e-14,0.009981332809715266,0.000583489064925873
2.74,61.97846077462605,0.003476028628723291,17830.250378976336,100.0,142.3803217575222,0.0,2.609992486099304e-14,0.010102410676501404,0.0005830178756366005
2.75,65.00635715146777,0.003345096304124925,19433.329040872977,100.0,142.73341428099556,0.0,4.17144409328432e-14,0.01020824665328537,0.0005825585260420928
2.7600000000000002,66.05398519140834,0.0032915558491606136,20067.709076925705,100.0,143.08348368784718,0.0,3.8911286851753936e-14,0.010298923440623872,0.0005821113300508601
2.77,63.42953135053481,0.0034314335415123118,18484.849140508184,100.0,143.4304330116789,0.0,2.241444931912351e-14,0.01037465280577268,0.0005816765963212952
2.7800000000000002,57.55205282873648,0.0038156469875683563,15083.170171728432,100.0,143.77416604151665,0.0,2.7598815920144657e-14,0.010435762950945858,0.0005812546281607295
2.79,51.62382071713605,0.004580388503906731,11270.620532102193,100.0,144.11458740103322,0.0,2.1679487288207757e-14,0.010482684488260745,0.0005808457234229991
2.8000000000000003,54.667292267623495,0.004029100110660762,13568.114657408749,100.0,144.45160262732853,0.0,3.337488373589323e-14,0.010515935673168532,0.0005804501744116245
2.81,57.79721606138092,0.0037705134725910384,15328.738772988278,100.0,144.7851182510591,0.0,6.268491026777448e-14,0.010536107469671397,0.0005800682677810008
2.82,58.0441958845211,0.0037480698750027514,15486.423097829384,100.0,145.11504187639702,0.0,6.130569422433727e-14,0.010543848911058935,0.0005797002844412928
2.83,55.2290432708133,0.003953995587621461,13967.907157943115,100.0,145.4412822612393,0.0,4.107929163348126e-14,0.010539853145319416,0.0005793464994649414
2.84,52.75561925487751,0.004056694542550717,13004.582598350258,100.0,145.7637493975348,0.0,1.3134176890965973e-14,0.010524844432652879,0.0005790071819947398
2.85,60.19279454553501,0.0035389288303513946,17008.760964418212,100.0,146.0823545915607,0.0,3.7871444347919793e-14,0.010499566280232945,0.0005786825951539374
2.86,63.54224646085051,0.0033486337332354205,18975.573778102196,100.0,146.3970105439777,0.0,4.7927665845625715e-14,0.010464770848062776,0.0005783729959585054
2.87,62.79161891076562,0.0033933455150905643,18504.339929878843,100.0,146.7076314295717,0.0,1.0412396039238517e-14,0.010421209655245718,0.0005780786352312053
2.88,64.91354173901722,0.0033113869868489996,19603.127631055493,100.0,147.01413297671436,0.0,4.55941196706613e-14,0.010369625585540772,0.0005777997575173531
2.89,66.17765118031244,0.003239760855322691,20426.70867869379,100.0,147.3164325459944,0.0,1.832866872363023e-14,0.010310746165520907,0.0005775366010035412
2.9,64.04455091083848,0.0033471736719429585,19133.919296653068,100.0,147.61444920810993,0.0,3.8786462503151475e-14,0.010245278035020473,0.0005772893974386509
2.91,58.734688061411966,0.0036698929445949198,16004.469053495799,100.0,147.90810382172498,0.0,2.029092892336059e-14,0.010173902525460505,0.0005770583720541272
2.92,52.401677231345886,0.00430189638492081,12181.064475431456,100.0,148.19731910907697,0.0,4.394650549671324e-14,0.010097272246176651,0.0005768437434911667
2.93,54.588777241171556,0.003960000306402455,13785.04369126271,100.0,148.4820197315314,0.0,3.560708732928071e-15,0.01001600857299573,0.0005766457237263375
2.94,57.81497488668441,0.00369821754899819,15633.20008103523,100.0,148.7621323634777,0.0,1.623051250117404e-14,0.009930699930604078,0.000576464518001052
2.95,58.26175317486501,0.003660530630148001,15916.20425055954,100.0,149.03758576459694,0.0,4.5089336259767945e-14,0.009841900767165901,0.0005763003247543378
2.96,55.95073533825095,0.0038000763758332806,14723.581792742803,100.0,149.30831085154966,0.0,2.5841661249637597e-14,0.009750131117641912,0.0005761533355546434
2.97,61.75055318753149,0.0034005024972421334,18159.243593443105,100.0,149.5742407669944,0.0,2.2482670421475364e-14,0.009655876662983247,0.0005760237350378473
2.98,64.06565757385805,0.0032727212183963194,19575.653805688693,100.0,149.8353109474329,0.0,4.384010219111259e-14,0.009559589202007003,0.0005759117008456031
2.99,62.02281864463549,0.0033769394094064474,18366.57728352225,100.0,150.0914591890902,0.0,1.2426338733663066e-14,0.009461687454347742,0.000575817403566466
3.0,58.1014998161254,0.003645330856786062,15938.608071189208,100.0,150.34262571161167,0.0,4.100043794938549e-14,0.00936255812774462,0.0005757410066801794
3.0100000000000002,63.31017237772801,0.003331686254135844,19002.441271034113,100.0,150.5887532200142,0.0,1.0327350181796054e-14,0.009262557186403616,0.00057568266650314
3.02,66.07529383241598,0.003181082387782955,20771.32427823315,100.0,150.82978696393732,0.0,5.259377426626407e-14,0.009162011267418455,0.0005756425321380754
3.0300000000000002,65.48297031659712,0.00320475302080659,20433.078584045146,100.0,151.06567479486978,0.0,2.2815028169236293e-14,0.00906121920037087,0.000575620745425144
3.04,61.59495168624042,0.003410403490591717,18060.89861688286,100.0,151.2963672208242,0.0,1.8667205758340356e-14,0.008960453588169784,0.0005756174408959629
3.0500000000000003,55.123445517036856,0.00385602014784141,14295.424661589183,100.0,151.52181745820067,0.0,2.7836197757665648e-14,0.00885996241901207,0.0005756327457311489
3.06,53.264179534951374,0.003990334217325861,13348.300326243496,100.0,151.74198148139277,0.0,2.812875217044035e-14,0.008759970680882169,0.000575666779719068
3.0700000000000003,56.94072086450963,0.0036716444307840178,15508.233963807574,100.0,151.9568180694502,0.0,2.1574028117216508e-14,0.008660681953982539,0.0005757196552178991
3.08,58.41900195351933,0.003561045371025188,16405.014782695987,100.0,152.16628884959522,0.0,1.589073784076071e-14,0.008562279966791883,0.0005757914771214484
3.09,61.95055263874975,0.0033295982309430225,18606.014402285364,100.0,152.3703583382177,0.0,4.639990996796478e-14,0.00846493010013503,0.0005758823428262152
3.1,64.12061295895185,0.0032109035812951767,19969.647588448493,100.0,152.56899397862938,0.0,3.5732286309055856e-14,0.008368780826626726,0.00057599234220198
3.11,62.089164080289926,0.00331046532553022,18755.418944116394,100.0,152.76216617555696,0.0,4.0256342606687167e-14,0.008273965080457739,0.0005761215575657557
3.12,56.05430655511989,0.0036639069015258377,15299.053186033743,100.0,152.9498483266848,0.0,3.310153098777925e-14,0.008180601551972517,0.0005762700636577948
3.13,52.19655644950877,0.003990486820267346,13080.247799443132,100.0,153.1320168511837,0.0,1.7349986200130265e-14,0.008088795899794126,0.0005764379276196654
3.14,59.62392983189569,0.003457837835889254,17243.12494156111,100.0,153.3086512142454,0.0,3.5332138937522645e-14,0.007998641882730535,0.0005766252089776433
3.15,64.5090095766777,0.003181937430297524,20273.500340528648,100.0,153.47973394886813,0.0,2.4422312704629123e-14,0.007910222411718798,0.0005768319596269529
3.16,66.18132750746847,0.003093215288672785,21395.64218171994,100.0,153.64525067408627,0.0,4.705414666757555e-14,0.00782361051914266,0.0005770582238195104
3.17,64.53554434690733,0.003167492300395031,20374.33345579367,100.0,153.80519010974828,0.0,9.731515254279888e-15,0.007738870249872866,0.000577304038154703
3.18,59.75058375196984,0.0034244072176814024,17448.445805001476,100.0,153.95954408778596,0.0,2.96846051649572e-14,0.007656057476496711,0.000577569431573327
3.19,53.12447678722137,0.003908086262151836,13593.475994045853,100.0,154.10830756007203,0.0,2.363938541140108e-14,0.007575220642460432,0.0005778544253543017
3.2,56.04469611640727,0.0036101740146688268,15524.098253626269,100.0,154.2514786029576,0.0,2.0517724716492964e-14,0.007496401434983517,0.0005781590331138133
3.21,61.15206878432859,0.003297470250947561,18545.14647001165,100.0,154.38905841809043,0.0,1.4652029616071798e-14,0.00741963539243889,0.0005784832608081958
3.22,63.69931650477517,0.003160042964308514,20157.73748149464,100.0,154.52105132975794,0.0,1.9633518302314696e-14,0.007344952452203495,0.0005788271067397986
3.23,62.59176218962862,0.0032103941597973053,19496.59732547622,100.0,154.64746477890506,0.0,8.889039879889712e-15,0.007272377441334884,0.0005791905615653371
3.24,57.78310510161294,0.0034735589072085403,16635.130321727935,100.0,154.76830931354593,0.0,1.1545014429738493e-14,0.007201930514809167,0.0005795736083077553
3.25,49.75767959353992,0.004041724008089713,12311.00379292288,100.0,154.88359857581142,0.0,6.436324978673463e-14,0.007133627546291148,0.0005799762223708361
3.2600000000000002,44.0051113815171,0.004700203446553233,9362.384390783565,100.0,154.99334928561757,0.0,4.8214282172139415e-15,0.007067480475311942,0.0005803983715567261
3.27,52.81249823743143,0.003803736964564533,13884.371797900492,100.0,155.09758122094837,0.0,2.1852154732005854e-14,0.007003497615196542,0.0005808400160865426
3.2800000000000002,60.125057527208945,0.003320492579775871,18107.27055781203,100.0,155.19631719475467,0.0,2.4558149986682624e-14,0.0069416839258037814,0.0005813011086242238
3.29,64.54893312784924,0.0030818603534678627,20944.79493699822,100.0,155.2895830284774,0.0,2.7851947396163156e-14,0.006882041255141172,0.0005817815943037823
3.3000000000000003,65.79155910146802,0.003015782563380658,21815.7502136747,100.0,155.37740752263917,0.0,6.757483403172883e-14,0.006824568553086788,0.0005822814107585174
3.31,63.80321293977853,0.0031043372980706346,20552.92541162735,100.0,155.45982242408985,0.0,6.245061201359539e-14,0.006769262061388335,0.0005828004881539446
3.3200000000000003,58.79573885373913,0.0033701653759568313,17445.950656663637,100.0,155.53686239040013,0.0,4.8474915147006596e-14,0.006716115482378078,0.0005833387492229578
3.33,58.92192461912953,0.0033338539938899147,17673.81676795626,100.0,155.6085649509612,0.0,1.0374658112106123e-14,0.006665120129235393,0.0005838961093049804
3.34,62.701890279545054,0.0031238993486537316,20071.6743023641,100.0,155.67497046509928,0.0,3.090232903415219e-14,0.006616265061926342,0.0005844724763883561
3.35,62.81768697757035,0.0031109084227944023,20192.714937312034,100.0,155.73612207755323,0.0,6.917546783195421e-14,0.006569537210341657,0.0005850677511550166
3.36,59.752332150032174,0.0032676502590832405,18286.02433321492,100.0,155.7920656713279,0.0,5.408075972609386e-14,0.006524921486589931,0.000585681827027696
3.37,55.36318460024766,0.0035302117560725346,15682.680934086757,100.0,155.84284981793868,0.0,3.4939942258750137e-14,0.006482400888460669,0.0005863145902199676
3.38,49.743927414828015,0.003931552617150257,12652.489298460505,100.0,155.88852572506613,0.0,8.687133795839127e-15,0.0064419565957984865,0.0005869659197893821
3.39,42.43622026573737,0.004653633994464222,9118.942382709472,100.0,155.9291471816396,0.0,1.9813272454537764e-14,0.006403568061373678,0.0005876356876940011
3.4,42.48007613831662,0.004630805873283935,9173.365781405966,100.0,155.96477050037277,0.0,1.72950624544967e-14,0.00636721309753576,0.000588323758852625
3.41,51.83947119104319,0.0037316709121711857,13891.758520818119,100.0,155.9954544577745,0.0,4.8192407297054324e-14,0.006332867960381259,0.0005890299912090206
3.42,59.150964898805256,0.0032542710682000086,18176.409911520564,100.0,156.0212602326423,0.0,1.3789369389467368e-14,0.006300507432819292,0.0005897542357969438
3.43,63.63244915191989,0.0030150478155081743,21104.95522645464,100.0,156.0422513444304,0.0,2.375877526672526e-14,0.00627010490274304,0.000590496336801363
3.44,65.036305628717,0.002942120599085529,22105.24804759248,100.0,156.05849358616015,0.0,4.6778842735959695e-14,0.006241632440470805,0.0005912561316353684
3.45,63.34902355764764,0.0030149204279878465,21011.83930745618,100.0,156.07005495814357,0.0,2.5757273796446078e-14,0.006215060877311327,0.000592033451010716
3.46,60.688560441016136,0.0031406322388458597,19323.67619817797,100.0,156.07700559901292,0.0,1.8197388793307213e-14,0.006190359881926355,0.0005928281190150323
3.47,62.592521237727624,0.0030260278459082204,20684.71422771767,100.0,156.07941771540158,0.0,9.528960003180436e-15,0.006167498036877213,0.0005936399531912751
3.48,61.238140632989015,0.0030828796979451706,19863.941065817788,100.0,156.07736551043078,0.0,3.33553064318004e-14,0.006146442914476593,0.0005944687646193142
3.49,56.86244768082657,0.0033167933011397826,17143.802015424466,100.0,156.07092511108266,0.0,2.1835522695182395e-14,0.006127161151876796,0.0005953143579997645
3.5,55.455709669245316,0.0033975750662886377,16322.144054884035,100.0,156.06017449453893,0.0,2.2294577409983522e-14,0.0061096185253274185,0.0005961765317402014
3.5100000000000002,53.383446797030636,0.0035194730497554293,15168.022610867922,100.0,156.0451934135637,0.0,5.182051950992414e-14,0.006093780023494656,0.0005970550780439024
3.52,48.94286818289104,0.0038321307185181304,12771.711556284554,100.0,156.0260633210065,0.0,3.529068450102455e-14,0.006079609919740493,0.0005979497830012595
3.5300000000000002,42.41167893429989,0.004430908129704685,9571.7802519924,100.0,156.00286729350125,0.0,2.4640810856000566e-14,0.006067071843162835,0.0005988604266840056
3.54,39.74634543965063,0.00474807509853837,8371.043973564361,100.0,155.97568995443433,0.0,1.4177356671262952e-14,0.0060561288481987075,0.0005997867832424161
3.5500000000000003,49.134500861794756,0.0037759679152070086,13012.4254138693,100.0,155.94461739625277,0.0,2.2422860386223434e-14,0.006046743482677144,0.000600728621005635
3.56,56.75253104887773,0.0032551560394262842,17434.65762055458,100.0,155.90973710218148,0.0,1.271799619360817e-14,0.0060388778539632385,0.0006016857025852955
3.5700000000000003,61.694936735994595,0.0029851595360848872,20667.215936106742,100.0,155.87113786780077,0.0,3.6132771305780725e-14,0.0060324936914760196,0.0006026577849812147
3.58,63.73983303628478,0.0028819849240124345,22116.64346513763,100.0,155.82890972637725,0.0,1.5835330540867226e-14,0.0060275524077886035,0.0006036446196754773
3.59,63.13756241562095,0.002904483647469644,21737.964498655634,100.0,155.78314386869306,0.0,1.9952483159993396e-14,0.006024015157845948,0.0006046459527484948
3.6,62.460597726260445,0.002922439549148962,21372.759530457857,100.0,155.73393256509442,0.0,1.2751782756472733e-14,0.006021842894338182,0.0006056615249897883
3.61,60.56252964237315,0.00300060119780625,20183.46512913833,100.0,155.68136908818303,0.0,8.548052994208978e-15,0.00602099642073072,0.0006066910720094686
3.62,55.57204066239759,0.003258800142984818,17052.914638544768,100.0,155.62554763550042,0.0,4.0752227843453626e-14,0.00602143644123594,0.0006077343243530616
3.63,51.9854718484803,0.0034850880591413475,14916.544708855487,100.0,155.5665632527217,0.0,3.6714307949640057e-14,0.006023123607634688,0.0006087910076181442
3.64,53.56629125262987,0.0033670097735317844,15909.158231056203,100.0,155.5045117574467,0.0,2.3575568149481012e-14,0.006026018562923124,0.0006098608425727807
3.65,52.92029400036976,0.003396757531416244,15579.650154865534,100.0,155.43948966366884,0.0,5.201900947715526e-15,0.006030081981838037,0.0006109435452757624
3.66,49.919222981122985,0.0035903042273875653,13903.89778123232,100.0,155.37159410700056,0.0,1.1896127217799402e-14,0.006035274608338731,0.0006120388271986454
3.67,44.732259992953004,0.003997324880640867,11190.549011813458,100.0,155.30092277072794,0.0,2.6162783131959295e-14,0.006041557289967277,0.0006131463953495925
3.68,38.248036450480605,0.004696302413459429,8144.2873740121895,100.0,155.22757381276605,0.0,2.130722463973854e-14,0.006048891009244816,0.0006142659523990095
3.69,45.34686625774244,0.0039051578475011797,11612.04438554484,100.0,155.15164579357852,0.0,3.3710841206612184e-14,0.006057236912173734,0.0006153971968069881
3.7,53.2598546555693,0.0033144161734656136,16069.1512073693,100.0,155.07323760512423,0.0,2.6511263912210748e-14,0.0060665563338746726,0.0006165398229525473
3.71,58.65723170828105,0.0030018881685911227,19540.112227368772,100.0,154.99244840088744,0.0,2.1255934596804712e-14,0.006076810821407532,0.0006176935212646784
3.72,61.49809636458609,0.0028571610343157416,21524.196790438942,100.0,154.90937752707845,0.0,3.36909361377639e-14,0.00608796215121681,0.0006188579783550695
3.73,62.663951154748,0.002795563018281314,22415.50297559495,100.0,154.824124456043,0.0,2.597754880445782e-14,0.006099972346394607,0.0006200328771487981
3.74,62.02669880342807,0.0028124915250216397,22054.0038082251,100.0,154.73678872008665,0.0,3.640819615373804e-14,0.006112803693581084,0.0006212178970198005
3.75,58.61539353419022,0.0029644951856737595,19772.470475734077,100.0,154.6474698466769,0.0,3.927820019444078e-14,0.006126418753907402,0.0006224127139277124
3.7600000000000002,52.418144617599104,0.0033035177017020955,15867.372101742129,100.0,154.55626729546012,0.0,4.264148075294636e-14,0.006140780372388979,0.0006236170005546002
3.77,47.27153287464826,0.003665168849945638,12897.50481082185,100.0,154.46328039663047,0.0,2.7420778397169936e-14,0.00615585168590225,0.0006248304264433886
3.7800000000000002,50.55858808884263,0.0034066932719517573,14840.95692004484,100.0,154.36860829085825,0.0,3.272672017348738e-14,0.0061715961286202626,0.0006260526581372999
3.79,51.849286680623294,0.0033095226655477238,15666.69635484798,100.0,154.27234987081042,0.0,4.555615243821208e-14,0.00618797743557148,0.000627283359320258
3.8000000000000003,50.900339792486605,0.0033592498907294593,15152.293353631285,100.0,154.1746037242934,0.0,1.597685355683836e-14,0.006204959644410516,0.0006285221909582046
