case,family,t,initial_q_over_H,q_over_H,mode,Xi_participation,Q_rho_participation,Q_chi_participation,total_input_subspace_gain,within_tracked_subspace_gain,orthogonal_leakage_gain,full_transfer_gain,maximum_abs_pair_real_lambda_over_H,maximum_abs_pair_imag_lambda_over_H,assigned_subspace_overlap
baseline,reference,0.13,0.01,0.010320392610417542,matter_phase,2.438441271955447e-07,0.1923867984290924,0.8076129577267804,1.0711571575756393,1.0631703711785883,0.14316871502316844,19.46684828555561,3.989604429713184e-15,3.0373195790920913,0.9999953555917453
baseline,reference,0.14,0.01,0.010333981364423667,gauge_continuation_Xi,0.9999987115794587,1.2883694162255634e-06,5.112500967882369e-11,13.563377981690133,13.56336741303381,0.016964664101429265,13.563640634539466,0.0,3021.325182531301,0.9999999995369281
baseline,reference,0.14,0.01,0.010333981364423667,matter_radial,8.729482668840325e-07,0.6754323779533224,0.3245667490984106,1.024590444776463,1.0175034547713433,0.13818170629200902,13.563640634539466,2.2759678919312827,0.0,0.9999950501820978
baseline,reference,0.14,0.01,0.010333981364423667,matter_phase,2.4151338268438625e-07,0.19114830973230282,0.8088514487543145,1.0784746520729358,1.069299092620556,0.1526603068065319,13.563640634539466,6.02561448592615e-15,3.0162460845396066,0.9999944662207807
baseline,reference,0.15,0.01,0.010346203682205894,gauge_continuation_Xi,0.999998713436355,1.286512054094619e-06,5.159078981217392e-11,8.045622539594412,8.045599835446762,0.0193768091568933,8.045814757098569,1.617617915677492e-15,3021.4980171266957,0.999999999602738
baseline,reference,0.15,0.01,0.010346203682205894,matter_radial,8.751630630640865e-07,0.6781059919636804,0.3218931328732566,1.024471856786352,1.0168513834369899,0.14563290829158124,8.045814757098569,2.267572994607742,0.0,0.9999952499258604
baseline,reference,0.15,0.01,0.010346203682205894,matter_phase,2.392309880852223e-07,0.18965179525184503,0.8103479655171669,1.0859648407490836,1.0755031837679645,0.16221122189976217,8.045814757098569,8.08808957838746e-16,2.994241960815092,0.9999934843815306
baseline,reference,0.16,0.01,0.010357102546763626,gauge_continuation_Xi,0.999998713406191,1.2865417111415255e-06,5.2097929808144866e-11,3.1759488784732848,3.175798036584765,0.03209972984175982,3.176109862801148,0.0,3020.2856975015866,0.9999999996599743
baseline,reference,0.16,0.01,0.010357102546763626,matter_radial,8.785977467092619e-07,0.6807384738844791,0.3192606475177742,1.0241109834433666,1.0159721512012607,0.15318624413730256,3.176109862801148,2.2599669803951103,0.0,0.999995342914757
baseline,reference,0.16,0.01,0.010357102546763626,matter_phase,2.369832978310287e-07,0.1879035322156943,0.8120962308010078,1.0936012297874904,1.081755088586322,0.1718287021641021,3.176109862801148,2.7476015215330932e-15,2.971345603606085,0.9999924045655665
baseline,reference,0.17,0.01,0.010366720848971432,gauge_continuation_Xi,0.999998711551166,1.2883961880137875e-06,5.264589197645389e-11,2.2856343864559423,2.285175857155649,0.0462821978358157,2.2858879347613366,1.638606189881563e-15,3017.7376833972794,0.9999999997097606
baseline,reference,0.17,0.01,0.010366720848971432,matter_radial,8.832314087543064e-07,0.683335015840566,0.31666410092802516,1.0235029414949273,1.0148709695994331,0.16080748974377743,2.2858879347613366,2.2531645152436726,0.0,0.999995328554775
baseline,reference,0.17,0.01,0.010366720848971432,matter_phase,2.3475720612510726e-07,0.1859098284298332,0.8140899368129607,1.101355967199009,1.0880262178490616,0.18151844794858824,2.2858879347613366,2.67553666941599e-15,2.94759337235748,0.9999912200906366
baseline,reference,0.18,0.01,0.010375101336804709,gauge_continuation_Xi,0.9999987079165462,1.2920302192337187e-06,5.323460095307764e-11,5.914334669096839,5.914031614775242,0.05992861225580834,5.9144246332382595,0.0,3013.8972409680996,0.9999999997530158
baseline,reference,0.18,0.01,0.010375101336804709,matter_radial,8.890532710480889e-07,0.6859004453337353,0.3140986656129936,1.0226435386421917,1.0135531609389334,0.16847107397580116,5.9144246332382595,2.2471842574792413,0.0,0.999995206703455
baseline,reference,0.18,0.01,0.010375101336804709,matter_phase,2.3254062884750474e-07,0.18367709610942773,0.8163226713499434,1.1092004511275273,1.0942871256232907,0.19128700975548418,5.9144246332382595,4.1220403259636625e-16,2.923019848285595,0.9999899231524709
baseline,reference,0.19,0.01,0.010382286566072211,gauge_continuation_Xi,0.9999987025367933,1.2974093426473181e-06,5.386408327847254e-11,9.232821202894497,9.232536702134894,0.07249073830072726,9.232937719114808,1.6588427857535563e-15,3008.8074593322594,0.9999999997905024
baseline,reference,0.19,0.01,0.010382286566072211,matter_radial,8.960588594470653e-07,0.6884392935297287,0.3115598104114119,1.0215299048678952,1.0120241767923737,0.1761627989618846,9.232937719114808,2.242048514873318,0.0,0.9999949777989514
baseline,reference,0.19,0.01,0.010382286566072211,matter_phase,2.3032157136566438e-07,0.18121192398472463,0.818787845693704,1.1171058182747968,1.1005076864231331,0.20114295969732052,9.232937719114808,4.14710696438389e-15,2.897658060608037,0.9999885048607874
baseline,reference,0.2,0.01,0.01038831885279162,gauge_continuation_Xi,0.9999986954339809,1.3045114844507436e-06,5.453463495326188e-11,12.036115789288383,12.03582429567929,0.08376888238741832,12.03626523350367,1.6686908851302383e-15,3002.5084869492002,0.9999999998228466
baseline,reference,0.2,0.01,0.01038831885279162,matter_radial,9.042514431098779e-07,0.6909558815085863,0.30904321423997044,1.020160789736878,1.0102896138184752,0.18387940444330295,12.03626523350367,2.2377829649121366,0.0,0.9999946429798021
baseline,reference,0.2,0.01,0.01038831885279162,matter_phase,2.2808857310049314e-07,0.1785211478193832,0.8214786240920436,1.1250433187541506,1.1066572706518103,0.21109724175701272,12.03626523350367,5.214659016031995e-15,2.8715396871423495,0.9999869552675138
baseline,reference,0.21,0.01,0.01039324022735403,gauge_continuation_Xi,0.9999986866157953,1.3133289576806898e-06,5.5247008620244666e-11,14.334340823995158,14.334034594006077,0.09369757106629334,14.334519640643137,1.6783652227790524e-15,2995.034626789426,0.9999999998505509
baseline,reference,0.21,0.01,0.01039324022735403,matter_radial,9.136437965935467e-07,0.6934544230283085,0.30654466332789493,1.0185366228300745,1.008355226181445,0.19162642307084454,14.334519640643137,2.2344164289523842,0.0,0.9999942041933475
baseline,reference,0.21,0.01,0.01039324022735403,matter_phase,2.2583116093413782e-07,0.17561191929992612,0.824387854868913,1.1329845980555573,1.1127049160826006,0.22116303289339542,14.334519640643137,7.342847849658354e-15,2.8446952344384546,0.9999852633947258
baseline,reference,0.22,0.01,0.010397092390586601,gauge_continuation_Xi,0.9999986760808193,1.323863178656397e-06,5.600207300915752e-11,16.16757492815575,16.167251397846847,0.10228064978937976,16.16777788461245,0.0,2986.420053936938,0.9999999998740317
baseline,reference,0.22,0.01,0.010397092390586601,matter_radial,9.242549171362005e-07,0.6959391424366038,0.304059933308479,1.0166594259622619,1.006226933826664,0.19941535978538918,16.16777788461245,2.231980692599916,0.0,0.9999936642902236
baseline,reference,0.22,0.01,0.010397092390586601,matter_phase,2.235390101510016e-07,0.1724917730655847,0.8275080033954052,1.1409019099127558,1.1186194934224816,0.23135535558982342,16.16777788461245,2.109838311771876e-16,2.81715420179082,0.999983417269836
baseline,reference,0.23,0.01,0.010399916671816644,gauge_continuation_Xi,0.999998663815201,1.336127998082644e-06,5.680107325382293e-11,17.58561485071197,17.585273543291297,0.1095632094050692,17.585836679015326,1.697212063752363e-15,2976.694794508349,0.9999999998936101
baseline,reference,0.23,0.01,0.010399916671816644,matter_radial,9.361127256470704e-07,0.6984144062707303,0.3015846576165441,1.0145326470577452,1.0039108257656797,0.20726085607218267,17.585836679015326,2.2305103659498773,0.0,0.999993027101904
baseline,reference,0.23,0.01,0.010399916671816644,matter_phase,2.212025889280121e-07,0.16916869145723762,0.8308310873401735,1.1487682812525994,1.1243698644277873,0.24169059855816924,17.585836679015326,1.2729090478142723e-15,2.788945232874413,0.999981403976157
baseline,reference,0.24,0.01,0.01040175398901528,gauge_continuation_Xi,0.9999986497928097,1.350149544637584e-06,5.7645634685448264e-11,18.6414772037663,18.64111867070865,0.11561595640313452,18.641713110303893,1.7063944042334176e-15,2965.8849913750205,0.999999999909536
baseline,reference,0.24,0.01,0.01040175398901528,matter_radial,9.492543879194936e-07,0.7008848669205002,0.2991141838251119,1.0121609645507295,1.0014131574932041,0.2151782114104454,18.641713110303893,2.2300427784251213,0.0,0.9999922974979885
baseline,reference,0.24,0.01,0.01040175398901528,matter_phase,2.1881315659230502e-07,0.16565116635895605,0.8343486148278874,1.156557645366112,1.1299250315808196,0.2521860359391023,18.641713110303893,2.986190207408481e-15,2.7600962580982027,0.9999792097275798
baseline,reference,0.25,0.01,0.010402644811089544,gauge_continuation_Xi,0.9999986339804902,1.3659609723643902e-06,5.853739990299124e-11,19.38808866177988,19.38771403913662,0.12052510590617603,19.388334514203564,0.0,2954.018869482778,0.9999999999220024
baseline,reference,0.25,0.01,0.010402644811089544,matter_radial,9.637230650457301e-07,0.7033556163751744,0.2966434199017606,1.0095500929202066,0.9987403415957361,0.22318143181525402,19.388334514203564,2.2306179038177243,0.0,0.99999148141984
baseline,reference,0.25,0.01,0.010402644811089544,matter_phase,2.163619424154148e-07,0.16194825729624984,0.8380515263418077,1.1642449541090165,1.135254278961029,0.26285938806341597,19.388334514203564,1.822636556109452e-15,2.7306346302971223,0.9999768199773047
baseline,reference,0.26,0.01,0.010402629122365531,gauge_continuation_Xi,0.9999986163334875,1.3836070341363972e-06,5.947835320612294e-11,19.87630907733792,19.87591987356517,0.12438541769504463,19.876561468514684,3.4486035366923364e-15,2941.1218601097994,0.9999999999311339
baseline,reference,0.26,0.01,0.010402629122365531,matter_radial,9.795715864327656e-07,0.7058323475856922,0.29416667284272124,1.0067066060093228,0.9958989305884941,0.23128184332676366,19.876561468514684,2.23227831182697,0.0,0.9999905858872621
baseline,reference,0.26,0.01,0.010402629122365531,matter_phase,2.1384093594662043e-07,0.15806964474280344,0.8419301414162607,1.171806275513727,1.1403273046311342,0.2737284368552613,19.876561468514684,1.0776886052163552e-15,2.7005872559458903,0.9999742195718626
baseline,reference,0.27,0.01,0.01040174638930814,gauge_continuation_Xi,0.9999985967921833,1.4031473456884585e-06,6.047104153864569e-11,20.15374574557872,20.15334373077467,0.12729524180317447,20.154002002309273,0.0,2927.2136830360796,0.9999999999369868
baseline,reference,0.27,0.01,0.01040174638930814,matter_radial,9.968652996963663e-07,0.7083215204109576,0.2916774827237427,1.0036377850013156,0.9928955911812174,0.23948722773433564,20.154002002309273,2.235069143039241,0.0,0.9999896189752722
baseline,reference,0.27,0.01,0.01040174638930814,matter_phase,2.112433731209591e-07,0.1540256773726217,0.8459741113840051,1.1792188799002297,1.1451143455916901,0.28481069147588356,20.154002002309273,1.0831479979942882e-15,2.669980723609813,0.9999713929629341
baseline,reference,0.28,0.01,0.010400035529482848,gauge_continuation_Xi,0.9999985752879471,1.424650534710841e-06,6.151814959402667e-11,20.264119059379635,20.26370620427017,0.12935294871094702,20.26437722485127,1.7416327463073977e-15,2912.315273160912,0.9999999999395812
baseline,reference,0.28,0.01,0.010400035529482848,matter_radial,1.0156785104033046e-06,0.7108305284145837,0.28916845590690604,1.00035149203665,0.989737069354084,0.24780139707308318,20.26437722485127,2.239038104816894,0.0,0.9999885897586689
baseline,reference,0.28,0.01,0.010400035529482848,matter_phase,2.085628091564242e-07,0.14982741178470904,0.8501723796524818,1.1864613155062977,1.1495862971037556,0.2961230913207183,20.26437722485127,4.354081865768494e-16,2.638841430907127,0.9999683244907982
baseline,reference,0.29,0.01,0.010397534882792662,gauge_continuation_Xi,0.9999985517393891,1.448197988093448e-06,6.262274258032259e-11,20.24699003674296,20.24656847655555,0.13065449020513475,20.247248840769686,0.0,2896.445489649442,0.9999999999388742
baseline,reference,0.29,0.01,0.010397534882792662,matter_radial,1.036097758809806e-06,0.7133678619515851,0.28663110195065605,0.9968560672054404,0.986430145863055,0.2562241094786548,20.247248840769686,2.2442354860066054,0.0,0.9999875082230179
baseline,reference,0.29,0.01,0.010397534882792662,matter_phase,2.0579368478354954e-07,0.1454866430447041,0.8545131511616112,1.1935134735562556,1.153714828915403,0.30768173067381155,20.247248840769686,2.8439037886721736e-15,2.607195710926217,0.9999649987545676
baseline,reference,0.3,0.01,0.010394282184964018,gauge_continuation_Xi,0.9999985260485359,1.4738876755450029e-06,6.378850024900006e-11,20.137744408222574,20.137316418480633,0.1312917676134077,20.13800323282635,0.0,2879.6182947850225,0.9999999999347569
baseline,reference,0.3,0.01,0.010394282184964018,matter_radial,1.058225261311624e-06,0.7159432621794034,0.2840556795953353,0.9931602450675814,0.9829815822886586,0.26475123155983743,20.13800323282635,2.2507141888683067,0.0,0.9999863851419498
baseline,reference,0.3,0.01,0.010394282184964018,matter_phase,2.0293180963170386e-07,0.14101592422154463,0.8589838728466457,1.2003566421931968,1.157472501635417,0.3195015895240537,20.13800323282635,2.857444676835852e-15,2.5750699584937635,0.9999614010845848
baseline,reference,0.31,0.01,0.01039031454328528,gauge_continuation_Xi,0.9999984981053343,1.5018296464960686e-06,6.501936766214044e-11,19.967773876004486,19.96734185306299,0.13135157742547385,19.96803272068908,0.0,2861.848472469317,0.9999999999270826
baseline,reference,0.31,0.01,0.01039031454328528,matter_radial,1.0821764633660134e-06,0.7185678597560202,0.2814310580675165,0.9892730865875204,0.9793980582122752,0.2733750663363026,19.96803272068908,2.25852977711128,0.0,0.9999852319222422
baseline,reference,0.31,0.01,0.01039031454328528,matter_phase,1.9997364232786344e-07,0.1364285729838908,0.8635712270424668,1.2069735487162598,1.1608328871251596,0.33159625727181297,19.96803272068908,1.3249772373772753e-15,2.542490756267445,0.9999575181322923
baseline,reference,0.32,0.01,0.010385668414559719,gauge_continuation_Xi,0.9999984677881772,1.5321455032397892e-06,6.631948168725515e-11,19.764757073429898,19.764323513956846,0.13091504098501625,19.765016521845382,7.098904396835184e-15,2843.1530636983694,0.9999999999156521
baseline,reference,0.32,0.01,0.010385668414559719,matter_radial,1.1080804615398183e-06,0.7212542911339738,0.2787446007855648,0.9852039227640359,0.9756861006227471,0.28208478365054485,19.765016521845382,2.2677405393857524,0.0,0.9999840604198629
baseline,reference,0.32,0.01,0.010385668414559719,matter_phase,1.969162005433553e-07,0.1317386632690369,0.8682611398147625,1.2133483898177622,1.1637706972939794,0.3439776390245153,19.765016521845382,1.1092038120054975e-16,2.5094850001281346,0.999953338591238
baseline,reference,0.33,0.01,0.01038037958525833,gauge_continuation_Xi,0.9999984349539476,1.564978358677573e-06,6.769379770841367e-11,19.5529871249356,19.552554599485077,0.13005744105528275,19.553248313055263,1.782701810080786e-15,2823.543254354519,0.9999999999001663
baseline,reference,0.33,0.01,0.01038037958525833,matter_radial,1.1360880924611739e-06,0.7240167846234735,0.275982079288434,0.9809623068059937,0.9718520072716864,0.2908669068762733,19.553248313055263,2.278407568178772,0.0,0.9999828827321572
baseline,reference,0.33,0.01,0.01038037958525833,matter_phase,1.937582834212651e-07,0.12696100006999217,0.8730388061717245,1.2194668498098697,1.1662619260325915,0.3566556373473162,19.553248313055263,6.685131787802947e-16,2.476080022822321,0.9999488540594303
baseline,reference,0.34,0.01,0.010374483153808218,gauge_continuation_Xi,0.999998399439148,1.6004917039760166e-06,6.914794164412757e-11,19.353757336697555,19.353328455376154,0.12884825620011042,19.354021922334763,1.7905683899496645e-15,2803.027498960626,0.9999999998802587
baseline,reference,0.34,0.01,0.010374483153808218,matter_radial,1.1663721555890547e-06,0.7268712078629319,0.2731276257649126,0.9765579723454145,0.9679017663312773,0.29970582545815294,19.354021922334763,2.290594854813538,0.0,0.9999817109732922
baseline,reference,0.34,0.01,0.010374483153808218,matter_phase,1.9050010999096324e-07,0.1221110755138081,0.877888733986082,1.2253161072661656,1.1682840091260185,0.36963780612931074,19.354021922334763,4.476420974874161e-16,2.4423037141400576,0.9999440600469796
baseline,reference,0.35000000000000003,0.01,0.01036801351498225,gauge_continuation_Xi,0.9999983610627886,1.638866523538379e-06,7.068794376630542e-11,19.185770123530936,19.185347492289544,0.12735138722964084,19.18604025634666,0.0,2781.615966720261,0.9999999998555055
baseline,reference,0.35000000000000003,0.01,0.01036801351498225,matter_radial,1.1991263969744237e-06,0.7298350679646369,0.27016373290896617,0.9720007959147784,0.9638409751614189,0.30858431474431647,19.18604025634666,2.304369402054901,0.0,0.9999805570417919
baseline,reference,0.35000000000000003,0.01,0.01036801351498225,matter_phase,1.871427944132695e-07,0.11720500466854557,0.88279480818866,1.23088483085836,1.1698160067810472,0.38292897683755284,19.18604025634666,2.4727047769476148e-15,2.408184635385796,0.9999389571243096
baseline,reference,0.36,0.01,0.01036100434634229,gauge_continuation_Xi,0.9999983196199118,1.6803077675818624e-06,7.232058735633627e-11,19.065518889501842,19.065105055936165,0.1256255604222745,19.06579717992866,1.8059937513592792e-15,2759.316792384769,0.9999999998253682
baseline,reference,0.36,0.01,0.01036100434634229,matter_radial,1.2345713779092285e-06,0.7329274556051015,0.2670713098235206,0.9673007624525748,0.9596747614523095,0.3174840513877673,19.06579717992866,2.3198013568658298,0.0,0.9999794323904474
baseline,reference,0.36,0.01,0.01036100434634229,matter_phase,1.8368892957383947e-07,0.11225943991792588,0.8877403763931445,1.236163165318632,1.1708388127974243,0.3965308607661365,19.06579717992866,3.724862112178513e-15,2.373752125259733,0.9999335521932825
baseline,reference,0.37,0.01,0.010353488596657889,gauge_continuation_Xi,0.999998274875561,1.7250503853385168e-06,7.405370044683572e-11,19.00765776554371,19.007255155608515,0.12372481949893122,19.007947251639564,0.0,2736.1336562488623,0.9999999997891735
baseline,reference,0.37,0.01,0.010353488596657889,matter_radial,1.2729601849307197e-06,0.7361689247801968,0.26382980225961833,0.9624679329460472,0.9554077103409853,0.32638611834056497,19.007947251639564,2.3369641672029586,0.0,0.9999783478097248
baseline,reference,0.37,0.01,0.010353488596657889,matter_phase,1.8014294958337475e-07,0.10729146329324897,0.8927083565638014,1.241142708760353,1.1713353932996595,0.4104416352230687,19.007947251639564,1.1334763949553521e-15,2.3390363935798923,0.999927859846623
baseline,reference,0.38,0.01,0.01034549847624828,gauge_continuation_Xi,0.9999982265664326,1.7733576714450325e-06,7.589592501938712e-11,19.025376168706902,19.02498701816655,0.12169905422984914,19.02568028097167,2.276301213672476e-15,2712.070156553662,0.9999999997461445
baseline,reference,0.38,0.01,0.01034549847624828,matter_radial,1.3145786027027322e-06,0.739581300862678,0.2604173845587193,0.9575124136830122,0.9510438012088513,0.3352714973306073,19.02568028097167,2.3559347683437437,0.0,0.9999773132358878
baseline,reference,0.38,0.01,0.01034549847624828,matter_phase,1.7651057026257726e-07,0.10231845686719272,0.897681366622237,1.245816482881888,1.1712910562480294,0.424655526110433,19.02568028097167,4.097342184610457e-15,2.3040685987101885,0.9999219037605562
baseline,reference,0.39,0.01,0.010337065449167314,gauge_continuation_Xi,0.9999981744007224,1.8255214209473298e-06,7.785660013459891e-11,19.130746890702774,19.130373175848607,0.11959458096950126,19.131069415341504,1.1427716879603732e-15,2687.132433671991,0.9999999996953851
baseline,reference,0.39,0.01,0.010337065449167314,matter_radial,1.3597466439687899e-06,0.7431874110801685,0.2568112291731875,0.9524443268540499,0.9465863577840223,0.3441215463945539,19.131069415341504,2.37679380614664,0.0,0.9999763375940715
baseline,reference,0.39,0.01,0.010337065449167314,matter_phase,1.72798466383238e-07,0.09735795217707668,0.9026418750244569,1.2501788975329515,1.1706937506032349,0.43916240305586,19.131069415341504,2.2855433759207465e-15,2.2688809040360014,0.9999157180416336
baseline,reference,0.4,0.01,0.010328220227169876,gauge_continuation_Xi,0.9999981180484704,1.8818715833818235e-06,7.994623298159273e-11,19.33501812083247,19.334661493472225,0.11745477974147046,19.33536316227114,1.3768110750789064e-15,2661.3249056227437,0.9999999996357812
baseline,reference,0.4,0.01,0.010328220227169876,matter_radial,1.4088272191371968e-06,0.7470107336543108,0.25298785751847,0.947273782354186,0.9420380149065973,0.3529184574422946,19.33536316227114,2.3996259069984163,0.0,0.9999754286847431
baseline,reference,0.4,0.01,0.010328220227169876,matter_phase,1.6901481574728693e-07,0.092427460635665,0.9075723703495192,1.2542257108663122,1.1695343909991074,0.45394740660377114,19.33536316227114,2.4094193813880865e-15,2.2335065084413532,0.9999093484232672
baseline,reference,0.41000000000000003,0.01,0.010318992765393664,gauge_continuation_Xi,0.9999980571275187,1.9427903042255507e-06,8.217719403260605e-11,19.648893666656868,19.64855539968369,0.11532079220333602,19.649265611849554,1.3246460372741395e-15,2634.6444503673974,0.9999999995659208
baseline,reference,0.41000000000000003,0.01,0.010318992765393664,matter_radial,1.462238336806396e-06,0.75107496462685,0.24892357313481314,0.9420108506775828,0.9374007048435088,0.3616456930409957,19.649265611849554,2.424520007023966,0.0,0.9999745931190832
baseline,reference,0.41000000000000003,0.01,0.010318992765393664,matter_phase,1.651699658781074e-07,0.08754428796014609,0.9124555468698881,1.257953986844043,1.1678072001360875,0.4689906323418944,19.649265611849554,2.8796652984220425e-15,2.1979796455046587,0.9999028531830025
baseline,reference,0.42,0.01,0.010309412259613945,gauge_continuation_Xi,0.9999979912102829,2.0087051540163395e-06,8.456306881560018e-11,20.082833066939404,20.082514017384575,0.11323214267893986,20.083236555513203,1.9657868564746095e-15,2607.0902252321735,0.9999999994842305
baseline,reference,0.42,0.01,0.010309412259613945,matter_radial,1.5204499026224081e-06,0.7554035048292318,0.24459497472086564,0.9366655369490179,0.9326756653487424,0.37028840443087996,20.083236555513203,2.4515697564734773,0.0,0.9999738363051152
baseline,reference,0.42,0.01,0.010309412259613945,matter_phase,1.6127508545066005e-07,0.08272533674267868,0.9172745019822358,1.2613620522865094,1.165510056970177,0.48426690077043005,20.083236555513203,1.1563452096909468e-15,2.162335546076029,0.9998963036318702
baseline,reference,0.43,0.01,0.010299507145093553,gauge_continuation_Xi,0.9999979198129886,2.0800998923536687e-06,8.711908976529487e-11,20.64731539006836,20.647015982390943,0.11122748426150164,20.647755293251798,2.176467460808339e-15,2578.661062712142,0.9999999993887944
baseline,reference,0.43,0.01,0.010299507145093553,matter_radial,1.5839937172755732e-06,0.7600188733105141,0.23997954269576868,0.93124775612067,0.9278634707578263,0.37883382362148615,20.647755293251798,2.4808740188702916,0.0,0.999973162482002
baseline,reference,0.43,0.01,0.010299507145093553,matter_phase,1.573423843224536e-07,0.07798690235334337,0.9220129403042723,1.2644494546034686,1.1626448345084504,0.4997456404078251,20.647755293251798,1.5815663548540598e-15,2.1266103594427865,0.9998897840192701
baseline,reference,0.44,0.01,0.010289305096867998,gauge_continuation_Xi,0.9999978423826386,2.1575274988569137e-06,8.986264385226464e-11,21.35306416768981,21.352784398418166,0.10934536968851952,21.353545578465518,9.321449593606662e-16,2549.352921826774,0.9999999992772598
baseline,reference,0.44,0.01,0.010289305096867998,matter_radial,1.6534754861080786e-06,0.7649420580120732,0.23505628851244062,0.9257673093112546,0.9229640864470842,0.3872716256713753,21.353545578465518,2.5125374890096275,0.0,0.9999725747957238
baseline,reference,0.44,0.01,0.010289305096867998,matter_phase,1.5338526804809618e-07,0.07334446825954816,0.9266553783551837,1.2672169216417064,1.1592177068927783,0.515390912684156,21.353545578465518,1.8642899187213324e-15,2.0908410287718318,0.9998833907010876
baseline,reference,0.45,0.01,0.010278833031416927,gauge_continuation_Xi,0.9999977582838359,2.241623350457843e-06,9.281371862921276e-11,22.21127773903401,22.21101720173707,0.10762509563234933,22.21180597622413,1.8712697593925406e-15,2519.157930556868,0.9999999991467469
baseline,reference,0.45,0.01,0.010278833031416927,matter_radial,1.7295873087312205e-06,0.7701918190716875,0.2298064513410038,0.920233861352003,0.9179769458702101,0.3955942650794349,22.21180597622413,2.5466714588899984,0.0,0.999972075405366
baseline,reference,0.45,0.01,0.010278833031416927,matter_phase,1.494182474871603e-07,0.06881250752970294,0.9311873430520496,1.2696663260008867,1.1552394021467793,0.5311616068485886,22.21180597622413,8.186805197342364e-16,2.05506511771753,0.9998772304469558
baseline,reference,0.46,0.01,0.01026811710963363,gauge_continuation_Xi,0.9999976667903253,2.3331136796842878e-06,9.599499811291241e-11,23.233873462742704,23.233631389927687,0.10610761940957933,23.234454090925798,3.756392106994372e-15,2488.0674838988075,0.9999999989938216
baseline,reference,0.46,0.01,0.01026811710963363,matter_radial,1.8131169092881668e-06,0.7757839647493013,0.22421422213378941,0.914656919624472,0.9129010482366228,0.40379729020311605,23.234454090925798,2.583394766385922,0.0,0.9999716656062507
baseline,reference,0.46,0.01,0.01026811710963363,matter_phase,1.4545633995316825e-07,0.0644042976345325,0.9355955569091275,1.2718006561198465,1.1507253750192492,0.547011827418449,23.234454090925798,2.1129705601843343e-15,2.0193205865447474,0.9998714178129845
baseline,reference,0.47000000000000003,0.01,0.010257182741008258,gauge_continuation_Xi,0.9999975670731486,2.432827419307009e-06,9.943209884144207e-11,24.433729122086866,24.433504438375273,0.10483661162637926,24.43436798775751,9.425365142277507e-16,2456.074175799011,0.9999999988143553
baseline,reference,0.47000000000000003,0.01,0.010257182741008258,matter_radial,1.9049597954867e-06,0.7817306242102039,0.21826747083000064,0.9090458142505009,0.9077350737830309,0.41187963874346556,24.43436798775751,2.622834967988249,0.0,0.999971345954631
baseline,reference,0.47000000000000003,0.01,0.010257182741008258,matter_phase,1.4151461449445904e-07,0.060131755607430615,0.9398681028779549,1.27362399621089,1.1456958744719585,0.5628914878115883,24.43436798775751,1.2370791749239228e-15,1.9836455180044232,0.9998660715821673
baseline,reference,0.48,0.01,0.010246054588953408,gauge_continuation_Xi,0.9999974581785676,2.541718278204621e-06,1.0315430917101484e-10,25.824883746722772,25.824675126574462,0.1038596951352305,25.825587028852077,2.8378572590544457e-15,2423.1697713679823,0.9999999986032555
baseline,reference,0.48,0.01,0.010246054588953408,matter_radial,2.0061398855090747e-06,0.7880395449526375,0.211958448907477,0.9034096796144183,0.9024775125732057,0.4198439115367779,25.825587028852077,2.665129784524869,0.0,0.9999711163790781
baseline,reference,0.48,0.01,0.010246054588953408,matter_phase,1.3760819007286228e-07,0.056005300122984915,0.943994562268825,1.2751415161332924,1.1401758830372792,0.5787471108524358,25.825587028852077,7.094643147636114e-16,1.948077795382656,0.9998613103707816
baseline,reference,0.49,0.01,0.010234756577210272,gauge_continuation_Xi,0.9999973389917479,2.660901056117273e-06,1.0719599086297954e-10,27.42272571419817,27.422531637880624,0.10322999176054785,27.423499987260147,0.0,2389.339160650295,0.9999999983540261
baseline,reference,0.49,0.01,0.010234756577210272,matter_radial,2.117842261207782e-06,0.794713445124696,0.20528443703304292,0.8977574373967505,0.8971268019415034,0.427696635362463,27.423499987260147,2.7104288777330123,0.0,0.9999709762659633
baseline,reference,0.49,0.01,0.010234756577210272,matter_phase,1.3375265532404827e-07,0.05203374609290424,0.9479661201544404,1.276359473868404,1.1341949108468012,0.5945228275677769,27.423499987260147,1.6613586217989597e-15,1.9126547375138276,0.9998572476064426
baseline,reference,0.5,0.01,0.010223311897195992,gauge_continuation_Xi,0.9999972082157129,2.791672690144483e-06,1.1159694464415327e-10,29.244240322996692,29.24405912641692,0.10300790584973019,29.245092632467106,0.0,2354.5650739045604,0.999999998058752
baseline,reference,0.5,0.01,0.010223311897195992,matter_radial,2.24143509430436e-06,0.8017494520121322,0.19824830655277356,0.8920977816018509,0.8916814670717231,0.43544854618026607,29.245092632467106,2.7588960264903846,0.0,0.9999709245106286
baseline,reference,0.5,0.01,0.010223311897195992,matter_phase,1.2996325352182876e-07,0.048224235995138004,0.9517756340416085,1.2772852361590838,1.127786635477546,0.610161557436764,29.245092632467106,9.824972543518536e-15,1.8774126978706165,0.9998539861871152
baseline,reference,0.51,0.01,0.010211743016267306,gauge_continuation_Xi,0.9999970643396368,2.9355439600399388e-06,1.1640321787009897e-10,31.30827873226697,31.308108646262227,0.10326336793581256,31.30921668144891,1.9121697291663796e-15,2318.8299013749092,0.9999999977076529
